Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
249.9021981,-1.319254513,-0.054402248,-77.92020537,-77.92020537
249.903045,-1.329492806,-0.054824446,-81.30050536,-81.30050536
249.9417637,-1.341017507,-0.055299691,-79.84100845,-79.84100845
249.886213,-1.34752954,-0.055568228,-77.99549861,-77.99549861
249.9535679,-1.358517682,-0.056021348,-80.97491417,-80.97491417
249.8757206,-1.369418591,-0.05647087,-81.97431056,-81.97431056
249.8815954,-1.387753477,-0.057226947,-80.19827456,-80.19827456
249.9006132,-1.394945003,-0.057523505,-82.30472168,-82.30472168
249.9003945,-1.418697882,-0.058503005,-80.70712772,-80.70712772
249.8934817,-1.425333341,-0.058776633,-81.97733101,-81.97733101
249.9003945,-1.437971668,-0.059297801,-79.61724086,-79.61724086
249.8882353,-1.464388609,-0.060387159,-82.54503148,-82.54503148
249.9213794,-1.476976296,-0.060906239,-84.66106074,-84.66106074
249.8468114,-1.500436199,-0.061873658,-84.2122701,-84.2122701
249.8926619,-1.511524525,-0.062330908,-83.13859186,-83.13859186
249.8789176,-1.525403685,-0.062903245,-83.44371989,-83.44371989
249.8688622,-1.531533231,-0.06315601,-84.95215661,-84.95215661
249.9117343,-1.545090089,-0.063715055,-85.93904893,-85.93904893
249.9287026,-1.566894018,-0.064614186,-87.35171494,-87.35171494
249.896979,-1.581660485,-0.065223113,-86.49636869,-86.49636869
249.979608,-1.595549317,-0.065795848,-87.25006619,-87.25006619
249.9473377,-1.620623249,-0.066829825,-87.90455618,-87.90455618
249.9192482,-1.638559005,-0.067569444,-87.41154104,-87.41154104
249.989226,-1.661625068,-0.068520621,-87.65347653,-87.65347653
249.9722029,-1.670599165,-0.068890687,-89.20735629,-89.20735629
250.0193102,-1.681476958,-0.069339256,-87.28788792,-87.28788792
249.9288118,-1.694967089,-0.06989555,-88.01290556,-88.01290556
249.9494418,-1.701000317,-0.070144343,-89.36410176,-89.36410176
249.9948822,-1.729922503,-0.07133701,-89.9290215,-89.9290215
250.0029429,-1.745902545,-0.071995981,-88.7261631,-88.7261631
250.003462,-1.761684486,-0.072646783,-90.04138065,-90.04138065
250.0151023,-1.773489966,-0.073133607,-91.86356071,-91.86356071
250.0236548,-1.793118534,-0.073943032,-91.52619715,-91.52619715
250.0774018,-1.806548718,-0.074496854,-92.24841525,-92.24841525
250.0052108,-1.821640529,-0.075119197,-90.60160993,-90.60160993
250.0480827,-1.835726082,-0.075700045,-93.80731936,-93.80731936
250.0591492,-1.84261703,-0.075984207,-92.56945913,-92.56945913
250.0150476,-1.863690989,-0.076853237,-91.70344355,-91.70344355
250.0595862,-1.892740108,-0.078051138,-94.92732248,-94.92732248
250.0569905,-1.905552624,-0.07857949,-95.44254908,-95.44254908
250.0285732,-1.932621738,-0.079695742,-93.71011571,-93.71011571
250.131668,-1.939285389,-0.079970531,-95.10909826,-95.10909826
250.0446945,-1.949410285,-0.080388053,-96.57893164,-96.57893164
250.0974852,-1.956232695,-0.080669389,-97.65318756,-97.65318756
250.0195834,-1.97415847,-0.081408597,-97.93226956,-97.93226956
250.1572163,-1.990199793,-0.082070095,-96.20118927,-96.20118927
250.1289902,-2.016795398,-0.083166821,-97.47974133,-97.47974133
250.0493669,-2.041497148,-0.084185449,-98.20312409,-98.20312409
250.1071034,-2.050295932,-0.084548286,-98.17252566,-98.17252566
250.1363951,-2.08785591,-0.086097151,-98.64950785,-98.64950785
250.0617723,-2.116048992,-0.087259752,-98.8228534,-98.8228534
250.1175413,-2.128773509,-0.087784475,-100.3915186,-100.3915186
250.0743688,-2.148216719,-0.088586256,-99.64903794,-99.64903794
250.1298646,-2.164446331,-0.089255519,-101.1318837,-101.1318837
250.0794511,-2.171848252,-0.089560753,-100.4383516,-100.4383516
250.159976,-2.173365798,-0.089623332,-101.576005,-101.576005
250.1201098,-2.184918088,-0.090099715,-101.792884,-101.792884
250.170004,-2.19806506,-0.090641858,-103.4944372,-103.4944372
250.1916176,-2.208409233,-0.091068422,-101.6978501,-101.6978501
250.1691844,-2.219028641,-0.091506336,-101.2405231,-101.2405231
250.2043782,-2.235345694,-0.092179204,-101.8666927,-101.8666927
250.1381438,-2.261442038,-0.093255342,-103.2098383,-103.2098383
250.1707145,-2.269853022,-0.093602186,-102.6363174,-102.6363174
250.2096518,-2.288627405,-0.094376388,-102.8484171,-102.8484171
250.1854696,-2.307708668,-0.095163244,-104.2134057,-104.2134057
250.1879562,-2.334396131,-0.096263758,-106.1852087,-106.1852087
250.2691369,-2.361913986,-0.097398515,-105.9025248,-105.9025248
250.2661312,-2.370532378,-0.097753912,-107.1816119,-107.1816119
250.2484797,-2.395005365,-0.098763108,-103.5815621,-103.5815621
250.2721698,-2.417630509,-0.099696103,-106.2587695,-106.2587695
250.257606,-2.436376425,-0.100469131,-107.362449,-107.362449
250.2336698,-2.437871535,-0.100530785,-108.2118579,-108.2118579
250.3137576,-2.464448496,-0.101626742,-108.2406767,-108.2406767
250.282963,-2.478150551,-0.102191775,-108.1203996,-108.1203996
250.2969804,-2.491838916,-0.102756244,-109.8550439,-109.8550439
250.3211078,-2.512210773,-0.103596321,-109.3935012,-109.3935012
250.3829429,-2.526873777,-0.10420098,-109.8096304,-109.8096304
250.3336497,-2.540564757,-0.104765557,-111.4372657,-111.4372657
250.3532139,-2.5654515,-0.105791814,-110.5694687,-110.5694687
250.3260536,-2.573895481,-0.10614002,-113.2512931,-113.2512931
250.3547987,-2.598153485,-0.10714035,-113.3965651,-113.3965651
250.3973701,-2.611019363,-0.107670902,-112.0520008,-112.0520008
250.4482208,-2.62527407,-0.108258725,-113.7012723,-113.7012723
250.4488219,-2.64678181,-0.109145642,-115.2221118,-115.2221118
250.3779152,-2.662525103,-0.10979485,-113.6192191,-113.6192191
250.3722317,-2.669336251,-0.110075722,-114.2999914,-114.2999914
250.4501335,-2.683592661,-0.110663615,-111.9469037,-111.9469037
250.4533031,-2.703715417,-0.111493419,-114.0854267,-114.0854267
250.4844256,-2.736203887,-0.11283315,-115.9489286,-115.9489286
250.4240387,-2.757591083,-0.113715096,-114.5772451,-114.5772451
250.5062851,-2.788018706,-0.114969844,-116.3575145,-116.3575145
250.4955739,-2.803114984,-0.11559237,-118.0576952,-118.0576952
250.5045363,-2.831600764,-0.116767042,-117.1835919,-117.1835919
250.5106571,-2.838837391,-0.117065459,-118.7522072,-118.7522072
250.5029515,-2.850537017,-0.117547918,-118.5045365,-118.5045365
250.4328372,-2.857497182,-0.117834935,-117.3885565,-117.3885565
250.5838864,-2.86820555,-0.118276518,-119.6273595,-119.6273595
250.5276254,-2.882711399,-0.118874697,-120.413257,-120.413257
250.535167,-2.9083092,-0.119930276,-119.5827522,-119.5827522
250.6301465,-2.92052393,-0.120433977,-120.5199933,-120.5199933
250.6507491,-2.947296438,-0.121537997,-120.2741462,-120.2741462
250.563475,-2.964957565,-0.122266291,-121.2268168,-121.2268168
250.6624166,-2.975304072,-0.122692951,-120.985816,-120.985816
250.6768711,-2.99325716,-0.123433285,-119.4170843,-119.4170843
250.6649304,-3.012444308,-0.124224508,-123.4361324,-123.4361324
250.6766526,-3.015119472,-0.124334824,-120.5445566,-120.5445566
250.6685099,-3.032896572,-0.1250679,-122.0688157,-122.0688157
250.7792556,-3.045503826,-0.125587787,-124.1250737,-124.1250737
250.7513028,-3.073501921,-0.126742347,-123.5274867,-123.5274867
250.7408102,-3.088949768,-0.127379372,-124.0499471,-124.0499471
250.7625877,-3.109416785,-0.128223373,-125.5942656,-125.5942656
250.7217924,-3.122924924,-0.128780409,-123.8042215,-123.8042215
250.7652109,-3.144889417,-0.129686162,-126.1544112,-126.1544112
250.9135003,-3.164606958,-0.130499256,-125.613782,-125.613782
250.8827876,-3.185785526,-0.131372599,-125.3962044,-125.3962044
250.9295669,-3.213316359,-0.132507891,-126.3339077,-126.3339077
250.8231659,-3.230161242,-0.133202525,-127.2776876,-127.2776876
251.0594671,-3.235677227,-0.133429989,-126.6491148,-126.6491148
250.9471912,-3.254680203,-0.134213617,-126.9790546,-126.9790546
251.0777471,-3.259432927,-0.134409605,-128.2522931,-128.2522931
251.0016487,-3.272388563,-0.134943858,-127.371337,-127.371337
251.1579442,-3.284083027,-0.135426104,-129.3839097,-129.3839097
250.9072155,-3.299312638,-0.136054129,-130.1359349,-130.1359349
251.0982677,-3.318661409,-0.136852017,-129.5248459,-129.5248459
251.2580334,-3.332623559,-0.137427776,-131.8646864,-131.8646864
251.0686481,-3.358748142,-0.138505078,-132.0626619,-132.0626619
251.2823521,-3.372902825,-0.139088776,-129.7761324,-129.7761324
251.108487,-3.404682252,-0.140399268,-131.1777585,-131.1777585
251.4054757,-3.429646323,-0.141428714,-131.3876068,-131.3876068
250.9582574,-3.443694659,-0.142008027,-132.6721869,-132.6721869
251.0647132,-3.462888922,-0.142799543,-131.9962183,-131.9962183
251.2824885,-3.480315921,-0.143518182,-132.644277,-132.644277
251.310059,-3.495064026,-0.144126352,-133.579992,-133.579992
251.3368642,-3.508549002,-0.144682433,-136.0234456,-136.0234456
251.4905365,-3.513555032,-0.144888867,-132.1948741,-132.1948741
251.2641264,-3.529411251,-0.145542732,-136.1800829,-136.1800829
251.4223892,-3.536486492,-0.145834495,-134.3257846,-134.3257846
250.7495811,-3.548459655,-0.146328233,-136.2318409,-136.2318409
253.1648102,-3.560491346,-0.146824385,-136.7552925,-136.7552925
252.0249737,-3.573613763,-0.147365516,-134.711378,-134.711378
251.0987573,-3.596327484,-0.148302164,-137.6643849,-137.6643849
253.2868143,-3.617942728,-0.149193515,-137.7100492,-137.7100492
249.9733782,-3.630662729,-0.149718051,-139.4383988,-139.4383988
252.6066557,-3.641936721,-0.150182958,-138.0634902,-138.0634902
251.8345775,-3.65587608,-0.150757777,-137.1508557,-137.1508557
250.66381,-3.679065636,-0.151714047,-136.768635,-136.768635
252.218103,-3.689608655,-0.152148811,-138.0226208,-138.0226208
251.6530075,-3.718509707,-0.153340606,-142.6895606,-142.6895606
251.0650685,-3.731453087,-0.153874354,-140.3482438,-140.3482438
251.8448517,-3.755526017,-0.154867052,-140.0283799,-140.0283799
251.8294136,-3.757053357,-0.154930035,-140.0237856,-140.0237856
251.5945059,-3.774158361,-0.155635396,-140.640101,-140.640101
252.0319692,-3.792909582,-0.156408643,-142.0052009,-142.0052009
251.9489577,-3.821330295,-0.157580631,-142.6828975,-142.6828975
251.5669081,-3.845824343,-0.158590695,-141.0551894,-141.0551894
251.7287776,-3.881472008,-0.160060701,-143.2633151,-143.2633151
251.8580768,-3.89143834,-0.160471684,-143.408625,-143.408625
252.0479813,-3.919881803,-0.16164461,-145.171702,-145.171702
251.8732144,-3.939806639,-0.162466253,-147.3416128,-147.3416128
252.1293533,-3.956149161,-0.163140172,-146.5295043,-146.5295043
251.8529944,-3.962219335,-0.163390488,-146.4623226,-146.4623226
252.0247282,-3.976139646,-0.163964521,-146.1610498,-146.1610498
252.0530088,-3.995496721,-0.164762751,-146.8252749,-146.8252749
252.1198991,-4.013052633,-0.165486707,-147.2150997,-147.2150997
251.9951905,-4.045303085,-0.166816622,-146.2209418,-146.2209418
252.2468208,-4.057831145,-0.167333243,-147.8617986,-147.8617986
252.1009359,-4.08043714,-0.168265449,-148.9999947,-148.9999947
252.1621426,-4.091267214,-0.16871205,-146.5346281,-146.5346281
252.2235131,-4.099812509,-0.169064433,-147.185282,-147.185282
252.2297431,-4.116873246,-0.169767969,-148.4457634,-148.4457634
252.2323662,-4.126552997,-0.170167134,-148.0730347,-148.0730347
252.2848017,-4.14027334,-0.170732921,-150.2618522,-150.2618522
252.403171,-4.153382599,-0.171273509,-149.890432,-149.890432
252.2238137,-4.161497599,-0.171608148,-151.2834488,-151.2834488
252.3524023,-4.188251335,-0.172711395,-150.8194444,-150.8194444
252.4550053,-4.202432502,-0.173296186,-152.8040345,-152.8040345
252.4108218,-4.231297953,-0.174486514,-151.0940006,-151.0940006
252.4065593,-4.254749422,-0.175453584,-151.0245062,-151.0245062
252.3992363,-4.274663412,-0.17627478,-152.7075989,-152.7075989
252.3376744,-4.295550366,-0.177136098,-152.1150274,-152.1150274
252.4504968,-4.308159473,-0.177656061,-156.0651845,-156.0651845
252.3793442,-4.310547579,-0.177754539,-154.0734019,-154.0734019
252.5161027,-4.330704544,-0.178585754,-155.278302,-155.278302
252.5591932,-4.353964458,-0.179544926,-153.4599901,-153.4599901
252.5775279,-4.369496256,-0.180185413,-156.3685067,-156.3685067
252.650484,-4.379795248,-0.180610113,-155.4461517,-155.4461517
252.7148603,-4.391612335,-0.181097416,-154.8467702,-154.8467702
252.6744202,-4.415087934,-0.182065482,-156.8427051,-156.8427051
252.7021544,-4.431619557,-0.182747198,-156.702249,-156.702249
252.9085902,-4.441964427,-0.183173791,-157.6389813,-157.6389813
252.7698643,-4.457551649,-0.183816563,-158.7466874,-158.7466874
252.8450884,-4.474766859,-0.184526468,-157.1497376,-157.1497376
252.7365012,-4.50446032,-0.185750941,-158.0205463,-158.0205463
252.8006316,-4.521149205,-0.186439142,-159.3436574,-159.3436574
252.8729319,-4.54359509,-0.187364746,-158.5344032,-158.5344032
252.9615176,-4.554211399,-0.187802532,-159.3692188,-159.3692188
252.974688,-4.583123002,-0.188994763,-159.9208759,-159.9208759
253.0014112,-4.609579466,-0.190085751,-161.3958573,-161.3958573
252.9729665,-4.629670069,-0.19091423,-159.8543392,-159.8543392
253.0094446,-4.639089356,-0.191302654,-159.1095936,-159.1095936
253.0318233,-4.652927448,-0.191873297,-163.0415151,-163.0415151
253.0001543,-4.6734597,-0.192719988,-164.4889208,-164.4889208
253.1222124,-4.676903223,-0.192861989,-162.5217315,-162.5217315
253.1399186,-4.690393521,-0.19341829,-162.7427237,-162.7427237
253.1595921,-4.712310462,-0.194322081,-163.3139117,-163.3139117
253.1741834,-4.714748031,-0.194422599,-163.4785465,-163.4785465
253.167407,-4.720555375,-0.194662077,-162.3557929,-162.3557929
253.2411009,-4.742529984,-0.195568247,-164.6897493,-164.6897493
253.186288,-4.757588682,-0.196189224,-162.6200085,-162.6200085
253.2755022,-4.77895831,-0.197070446,-166.3565574,-166.3565574
253.3292493,-4.790458291,-0.197544672,-165.9603172,-165.9603172
253.381439,-4.820302809,-0.198775374,-165.1239629,-165.1239629
253.4002382,-4.844841086,-0.199787261,-166.1681476,-166.1681476
253.4140643,-4.867853858,-0.200736242,-166.8569061,-166.8569061
253.4447769,-4.888566205,-0.201590359,-167.5582711,-167.5582711
253.4149659,-4.910119241,-0.202479144,-168.098073,-168.098073
253.4419624,-4.919763982,-0.202876865,-168.111373,-168.111373
253.5168314,-4.932537518,-0.203403609,-168.9760167,-168.9760167
253.5906345,-4.954051445,-0.204290781,-168.7429853,-168.7429853
253.5881479,-4.973030324,-0.205073415,-169.9017721,-169.9017721
253.5294826,-4.985960603,-0.205606623,-168.6096392,-168.6096392
253.4155125,-4.998660225,-0.206130319,-168.8235704,-168.8235704
253.447564,-5.005816561,-0.206425425,-169.4783293,-169.4783293
253.3388129,-5.016413212,-0.206862401,-170.0752526,-170.0752526
253.2780434,-5.03015268,-0.207428977,-170.8091034,-170.8091034
253.3155052,-5.047378658,-0.208139326,-170.359459,-170.359459
253.3076085,-5.058743901,-0.208607996,-172.7135721,-172.7135721
253.3090566,-5.075356488,-0.209293051,-171.1441348,-171.1441348
253.3572022,-5.096361491,-0.210159237,-170.6880828,-170.6880828
253.3767118,-5.11293652,-0.210842743,-171.7032763,-171.7032763
253.3995824,-5.142098868,-0.212045314,-172.9245593,-172.9245593
253.3331294,-5.157810258,-0.212693207,-173.202267,-173.202267
253.3805646,-5.188862476,-0.21397371,-174.2536945,-174.2536945
253.259217,-5.216396413,-0.21510913,-175.3976268,-175.3976268
253.2872244,-5.230566675,-0.215693471,-174.6849499,-174.6849499
253.2826886,-5.242130683,-0.216170337,-175.3050009,-175.3050009
253.179293,-5.259003496,-0.216866124,-175.4424314,-175.4424314
253.2504731,-5.277308267,-0.217620959,-176.6190241,-176.6190241
253.1768612,-5.286372804,-0.217994755,-174.6134869,-174.6134869
253.2681793,-5.296737537,-0.218422166,-177.629592,-177.629592
253.2003602,-5.319580777,-0.219364156,-175.4285666,-175.4285666
253.1786646,-5.34293924,-0.220327391,-174.0198168,-174.0198168
253.1299725,-5.359947135,-0.221028748,-175.1862415,-175.1862415
253.0719628,-5.376828943,-0.221724905,-178.4471862,-178.4471862
253.1421319,-5.393979086,-0.222432127,-178.8421248,-178.8421248
253.1190974,-5.410274807,-0.223104116,-178.1782352,-178.1782352
253.2495714,-5.439377042,-0.224304208,-177.8566103,-177.8566103
253.1927913,-5.469756602,-0.225556973,-179.8075691,-179.8075691
253.194786,-5.486298672,-0.22623912,-178.4967261,-178.4967261
253.2113993,-5.495148131,-0.226604047,-179.3041937,-179.3041937
253.1409295,-5.5015856,-0.226869509,-180.0418589,-180.0418589
253.016385,-5.51254963,-0.227321634,-180.7365834,-180.7365834
253.2982362,-5.527070053,-0.227920415,-177.5287435,-177.5287435
253.1932012,-5.534890415,-0.228242904,-182.4573784,-182.4573784
253.2497354,-5.550868023,-0.228901774,-179.6127733,-179.6127733
253.2985094,-5.564696523,-0.229472022,-181.6806867,-181.6806867
253.2703107,-5.586839923,-0.230385151,-180.9438188,-180.9438188
253.3585138,-5.595725424,-0.230751564,-179.9053882,-179.9053882
253.3082641,-5.632693539,-0.232276022,-181.1724814,-181.1724814
253.294602,-5.640740789,-0.232607868,-180.8431585,-180.8431585
253.2892465,-5.660564053,-0.233425322,-179.567481,-179.567481
253.4219063,-5.675630087,-0.234046602,-181.7783219,-181.7783219
253.3208061,-5.681025518,-0.234269094,-180.0567097,-180.0567097
253.3463271,-5.69124391,-0.23469047,-181.583964,-181.583964
253.3076631,-5.694909576,-0.234841632,-182.2248497,-182.2248497
253.3176638,-5.70740282,-0.235356817,-182.0829547,-182.0829547
253.4125888,-5.703006198,-0.235175513,-181.5885886,-181.5885886
253.358951,-5.71608321,-0.235714772,-180.585388,-180.585388
253.4218517,-5.718143704,-0.23579974,-181.2082099,-181.2082099
253.3744712,-5.717911127,-0.23579015,-181.9793779,-181.9793779
253.3692795,-5.714541749,-0.235651206,-179.1792465,-179.1792465
253.387423,-5.732804231,-0.236404298,-181.4651805,-181.4651805
253.417835,-5.735493163,-0.236515182,-180.490618,-180.490618
253.4228081,-5.732267317,-0.236382157,-180.9048693,-180.9048693
253.435186,-5.734797746,-0.236486505,-182.530492,-182.530492
253.33149,-5.727483685,-0.236184894,-180.4686837,-180.4686837
253.3396052,-5.731483871,-0.23634985,-179.2290677,-179.2290677
253.4051019,-5.740207103,-0.236709571,-180.0849573,-180.0849573
253.3217079,-5.739744588,-0.236690498,-182.1873139,-182.1873139
253.2894103,-5.741612831,-0.236767539,-183.6175189,-183.6175189
253.4043914,-5.736505141,-0.236556913,-178.4949395,-178.4949395
253.3811111,-5.750615021,-0.237138764,-180.9812651,-180.9812651
253.3243856,-5.745478216,-0.236926937,-180.2390964,-180.2390964
253.3267355,-5.749941724,-0.237110999,-180.4610811,-180.4610811
253.2979356,-5.738154737,-0.236624938,-180.5312045,-180.5312045
253.4033531,-5.749169096,-0.237079138,-177.7201185,-177.7201185
253.3068706,-5.751604638,-0.237179573,-176.0205105,-176.0205105
253.304111,-5.748287706,-0.237042792,-178.3957579,-178.3957579
253.2865959,-5.750937226,-0.237152051,-173.5885592,-173.5885592
