Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 3_ EW (kN),Total Load (kN)
265.1532509,-21.421115,-0.883344948,-226.9336433,-226.9336433
265.2912399,-21.518624,-0.887365938,-231.7622288,-231.7622288
265.3458895,-21.611073,-0.891178268,-231.0039739,-231.0039739
264.9349283,-21.702389,-0.894943876,-231.4629859,-231.4629859
265.3559995,-21.788433,-0.898492082,-232.7768158,-232.7768158
265.4947536,-21.879538,-0.90224899,-233.988955,-233.988955
265.542735,-21.95669,-0.905430515,-234.1222218,-234.1222218
265.393516,-22.030663,-0.908480948,-234.5881966,-234.5881966
265.2118082,-22.124128,-0.912335175,-235.6673389,-235.6673389
265.2924973,-22.226549,-0.916558722,-236.1592762,-236.1592762
265.4991258,-22.29282,-0.919291546,-235.923563,-235.923563
265.4422086,-22.366751,-0.922340247,-240.0039871,-240.0039871
265.394445,-22.426751,-0.924814474,-237.8980593,-237.8980593
265.6508859,-22.481758,-0.927082804,-240.2073687,-240.2073687
265.2228196,-22.534924,-0.929275216,-240.1373618,-240.1373618
265.2293782,-22.567319,-0.930611093,-240.5575111,-240.5575111
265.1787182,-22.594903,-0.931748577,-239.9105007,-239.9105007
265.0581349,-22.638306,-0.933538392,-240.1426515,-240.1426515
265.0381609,-22.656143,-0.934273938,-241.8969796,-241.8969796
264.8079518,-22.67757,-0.935157526,-241.6829648,-241.6829648
264.5562112,-22.706831,-0.936364165,-240.0926157,-240.0926157
264.3458944,-22.72819,-0.937244948,-240.6503498,-240.6503498
264.1907459,-22.74476,-0.937928247,-241.77915,-241.77915
263.9533779,-22.762031,-0.938640454,-240.3309738,-240.3309738
263.6878932,-22.765935,-0.938801443,-241.4402887,-241.4402887
263.4750626,-22.760246,-0.938566845,-237.4889751,-237.4889751
263.1859421,-22.763009,-0.938680784,-238.6323489,-238.6323489
262.865617,-22.764897,-0.938758639,-235.9496874,-235.9496874
262.6258446,-22.759865,-0.938551134,-234.7259434,-234.7259434
262.3699508,-22.753684,-0.938296247,-233.5481869,-233.5481869
262.0363463,-22.741061,-0.937775711,-232.3398261,-232.3398261
261.7682657,-22.693004,-0.935793979,-230.8464179,-230.8464179
261.4487332,-22.617237,-0.932669567,-229.1626364,-229.1626364
261.1768273,-22.528068,-0.928992495,-225.2033345,-225.2033345
260.8299159,-22.420969,-0.924576041,-223.2981434,-223.2981434
260.9240758,-22.319738,-0.920401567,-221.2868894,-221.2868894
260.3131549,-22.211341,-0.915931588,-218.779542,-218.779542
260.3156424,-22.110583,-0.911776619,-215.8227364,-215.8227364
259.6753752,-22.015583,-0.907859093,-216.6217432,-216.6217432
259.4551947,-21.911391,-0.903562515,-213.9371926,-213.9371926
259.2853733,-21.826145,-0.900047216,-210.5859303,-210.5859303
259.0660945,-21.731916,-0.896161485,-210.384276,-210.384276
258.8537015,-21.633026,-0.892083546,-207.6617802,-207.6617802
258.6688516,-21.551035,-0.888702474,-204.9725876,-204.9725876
258.4539174,-21.458982,-0.884906474,-205.7595038,-205.7595038
258.2177523,-21.369311,-0.881208701,-202.7135838,-202.7135838
258.0408538,-21.300962,-0.878390186,-202.0050408,-202.0050408
257.8134325,-21.197674,-0.874130887,-201.3442665,-201.3442665
257.6867017,-21.109731,-0.870504371,-198.2761084,-198.2761084
257.4588158,-21.002346,-0.866076124,-195.3297741,-195.3297741
257.3404737,-20.904567,-0.862044,-194.8813415,-194.8813415
257.2626264,-20.825218,-0.858771876,-194.9110283,-194.9110283
257.1256491,-20.73843,-0.85519299,-193.1864409,-193.1864409
256.9409357,-20.653849,-0.851705113,-190.1123994,-190.1123994
256.8439888,-20.555403,-0.847645485,-189.1544872,-189.1544872
256.598779,-20.456969,-0.843586351,-188.873758,-188.873758
256.501559,-20.375102,-0.840210392,-187.9269109,-187.9269109
256.3147146,-20.295017,-0.836907918,-185.5111068,-185.5111068
256.1765076,-20.225898,-0.834057649,-182.8694671,-182.8694671
255.9840889,-20.127228,-0.829988784,-181.4911898,-181.4911898
255.8567025,-20.038042,-0.82631101,-182.100309,-182.100309
255.6867993,-19.962333,-0.82318899,-180.9808467,-180.9808467
255.5201202,-19.877503,-0.819690845,-178.1342061,-178.1342061
255.4357151,-19.783455,-0.815812577,-179.1234243,-179.1234243
255.299667,-19.695253,-0.812175381,-177.4265806,-177.4265806
255.1373052,-19.623954,-0.809235216,-175.2019596,-175.2019596
255.0436371,-19.552639,-0.806294392,-174.406785,-174.406785
254.8319547,-19.465744,-0.802711093,-172.9008005,-172.9008005
254.8324193,-19.383942,-0.799337814,-169.9402166,-169.9402166
254.5600497,-19.300825,-0.795910309,-169.67595,-169.67595
254.345854,-19.230822,-0.793023588,-168.245262,-168.245262
254.4340298,-19.157986,-0.790020041,-165.8859168,-165.8859168
254.2496713,-19.080642,-0.786830598,-164.1204156,-164.1204156
254.2676785,-18.991935,-0.783172577,-164.9325386,-164.9325386
254.1841752,-18.914663,-0.779986103,-163.2079512,-163.2079512
253.9644047,-18.812955,-0.775791959,-162.0013716,-162.0013716
253.9685582,-18.729307,-0.772342557,-159.350556,-159.350556
253.8389585,-18.643669,-0.768811093,-159.8798447,-159.8798447
253.8201048,-18.554846,-0.765148289,-156.3152153,-156.3152153
253.6817612,-18.466672,-0.761512247,-156.0427984,-156.0427984
253.5881205,-18.364846,-0.757313237,-153.3185214,-153.3185214
253.4866377,-18.274183,-0.753574557,-152.8147633,-152.8147633
253.333457,-18.18487,-0.749891546,-151.9668003,-151.9668003
253.2532327,-18.090937,-0.746018021,-150.2582978,-150.2582978
253.1268027,-18.007083,-0.742560124,-150.8055605,-150.8055605
252.9726658,-17.924572,-0.739157608,-148.4672659,-148.4672659
252.8848998,-17.837738,-0.735576825,-147.6902273,-147.6902273
252.7338233,-17.743818,-0.731703835,-146.1587661,-146.1587661
252.576708,-17.662037,-0.728331423,-144.9923986,-144.9923986
252.4833953,-17.564491,-0.724308907,-144.1802756,-144.1802756
252.3540963,-17.494758,-0.72143332,-143.2212839,-143.2212839
252.1594372,-17.383646,-0.716851381,-141.9886339,-141.9886339
252.0465055,-17.304115,-0.713571753,-139.8204717,-139.8204717
251.8874776,-17.236544,-0.71078532,-139.756726,-139.756726
251.7513476,-17.149348,-0.707189608,-136.0388047,-136.0388047
251.5428624,-17.052391,-0.703191381,-137.1649601,-137.1649601
251.4657257,-16.965908,-0.699625072,-135.6043519,-135.6043519
251.3082826,-16.88364,-0.696232577,-133.6855048,-133.6855048
251.1484897,-16.785764,-0.692196454,-132.1165843,-132.1165843
251.0309949,-16.698711,-0.688606639,-133.8262203,-133.8262203
250.8975426,-16.621886,-0.685438598,-130.657289,-130.657289
250.7476684,-16.528167,-0.681573897,-130.6295453,-130.6295453
250.6576073,-16.444828,-0.678137237,-128.6366972,-128.6366972
250.4909286,-16.363771,-0.67479468,-129.6312051,-129.6312051
250.3116807,-16.280932,-0.671378639,-125.9080482,-125.9080482
250.2147611,-16.19612,-0.667881237,-125.3082128,-125.3082128
250.0649144,-16.126333,-0.665003423,-124.7396835,-124.7396835
249.9899909,-16.026707,-0.660895134,-123.4885197,-123.4885197
249.7919986,-15.944418,-0.657501773,-122.1081913,-122.1081913
249.6552128,-15.871163,-0.654480948,-121.4601554,-121.4601554
249.5376907,-15.790458,-0.651152907,-121.022302,-121.022302
249.3622683,-15.709421,-0.647811175,-118.7645936,-118.7645936
249.2575613,-15.619442,-0.644100701,-118.0586954,-118.0586954
249.1791678,-15.533436,-0.640554062,-115.3052714,-115.3052714
248.954425,-15.448488,-0.637051052,-115.9827243,-115.9827243
248.8280224,-15.376054,-0.634064082,-114.3900003,-114.3900003
248.7057459,-15.293033,-0.630640536,-113.5755023,-113.5755023
248.5971043,-15.209788,-0.627207753,-112.1031448,-112.1031448
248.3844662,-15.131917,-0.623996577,-112.9494346,-112.9494346
248.4022818,-15.041017,-0.620248124,-109.6865311,-109.6865311
248.162893,-14.940997,-0.616123588,-109.3010884,-109.3010884
247.9069731,-14.851886,-0.612448907,-108.0382118,-108.0382118
247.7943147,-14.775372,-0.609293691,-106.2469641,-106.2469641
247.88842,-14.696545,-0.606043093,-106.7890991,-106.7890991
247.230477,-14.600299,-0.602074186,-104.7193891,-104.7193891
247.6798538,-14.519936,-0.598760247,-103.0003613,-103.0003613
246.1035396,-14.436047,-0.595300907,-100.5911962,-100.5911962
247.9204173,-14.351454,-0.591812536,-100.4861589,-100.4861589
247.0803843,-14.265749,-0.588278309,-100.7121025,-100.7121025
247.0936641,-14.183855,-0.584901237,-99.48420233,-99.48420233
246.5875899,-14.091564,-0.581095423,-99.27974122,-99.27974122
246.7518912,-13.999186,-0.577286021,-97.26945885,-97.26945885
246.5472048,-13.929286,-0.574403546,-97.15627117,-97.15627117
246.3998445,-13.834849,-0.570509237,-95.31612117,-95.31612117
246.3627655,-13.761776,-0.567495918,-95.90613289,-95.90613289
246.1614125,-13.677289,-0.564011918,-92.88531173,-92.88531173
246.0882653,-13.596246,-0.560669938,-90.92560488,-90.92560488
245.8984704,-13.508769,-0.557062639,-90.41823042,-90.41823042
245.7404265,-13.426607,-0.553674515,-90.5215405,-90.5215405
245.6320309,-13.343963,-0.550266515,-89.15346465,-89.15346465
245.5082517,-13.262671,-0.546914268,-87.32643082,-87.32643082
245.3272827,-13.173211,-0.543225196,-87.71878241,-87.71878241
245.2871433,-13.084148,-0.539552495,-84.24423895,-84.24423895
245.1066388,-12.996875,-0.535953608,-84.21039599,-84.21039599
244.9201503,-12.903338,-0.532096412,-84.3570488,-84.3570488
244.8771145,-12.817949,-0.528575216,-82.45326109,-82.45326109
244.7512587,-12.721544,-0.524599753,-82.52618267,-82.52618267
244.5904825,-12.641875,-0.521314433,-81.42312901,-81.42312901
244.4689438,-12.561107,-0.517983794,-79.03571629,-79.03571629
245.8025899,-12.467611,-0.514128289,-79.3812167,-79.3812167
247.3210846,-12.369317,-0.510074928,-78.38411794,-78.38411794
247.2207769,-12.287672,-0.506708124,-77.96731522,-77.96731522
248.9787166,-12.198333,-0.503024041,-75.58600179,-75.58600179
251.6585266,-12.08825,-0.498484536,-73.72798573,-73.72798573
251.4117601,-12.019561,-0.495652,-76.25541222,-76.25541222
251.2694001,-11.92615,-0.4918,-72.56653003,-72.56653003
251.175213,-11.845249,-0.488463876,-73.44288447,-73.44288447
251.0547671,-11.773646,-0.485511175,-70.77916857,-70.77916857
250.9565086,-11.692326,-0.482157773,-73.43090179,-73.43090179
250.8058147,-11.609702,-0.478750598,-68.33702417,-68.33702417
250.636021,-11.537038,-0.475754144,-66.90002096,-66.90002096
250.5065582,-11.456698,-0.472441155,-68.11971677,-68.11971677
253.7133757,-11.373474,-0.469009237,-67.78792626,-67.78792626
254.6316669,-11.294771,-0.465763753,-64.53873263,-64.53873263
254.3811294,-11.202351,-0.461952619,-64.61300361,-64.61300361
254.275138,-11.092165,-0.457408866,-63.58136021,-63.58136021
254.1100438,-11.008668,-0.453965691,-62.89613481,-62.89613481
254.0071946,-10.920004,-0.450309443,-62.67585873,-62.67585873
253.7993108,-10.842803,-0.447125897,-60.37027363,-60.37027363
253.7534605,-10.761766,-0.443784165,-61.16496237,-61.16496237
253.6400916,-10.676362,-0.440262351,-57.94815433,-57.94815433
253.4673739,-10.599439,-0.437090268,-57.62051998,-57.62051998
253.3246859,-10.520119,-0.43381934,-56.77493186,-56.77493186
253.306324,-10.43367,-0.430254433,-56.91580924,-56.91580924
253.1545916,-10.352857,-0.426921938,-53.94448408,-53.94448408
253.0276971,-10.276074,-0.423755629,-56.0336254,-56.0336254
252.9491668,-10.195606,-0.420437361,-55.71511299,-55.71511299
252.7590163,-10.110986,-0.416947876,-52.97070296,-52.97070296
252.7189314,-10.034903,-0.413810433,-51.56905403,-51.56905403
252.5828833,-9.944123,-0.410066928,-51.01040237,-51.01040237
252.4030614,-9.863856,-0.406756948,-49.39328123,-49.39328123
252.2637343,-9.777521,-0.403196742,-48.39213427,-48.39213427
252.3121533,-9.690602,-0.399612454,-48.9494905,-48.9494905
251.9825935,-9.605666,-0.396109938,-47.34143733,-47.34143733
251.9696149,-9.515412,-0.392388124,-47.86851303,-47.86851303
251.910512,-9.451728,-0.389761979,-44.85648996,-44.85648996
251.7479868,-9.373715,-0.386544948,-45.50063962,-45.50063962
251.6457115,-9.289863,-0.383087134,-42.40894797,-42.40894797
251.5021766,-9.183618,-0.378705897,-44.62925098,-44.62925098
251.4080166,-9.104056,-0.37542499,-42.26083781,-42.26083781
251.2815868,-9.005327,-0.371353691,-40.09116429,-40.09116429
251.1770984,-8.905206,-0.36722499,-41.44040252,-41.44040252
251.0784847,-8.832223,-0.364215381,-39.63738801,-39.63738801
250.9651705,-8.738219,-0.360338928,-38.33149252,-38.33149252
250.7909228,-8.636851,-0.356158804,-37.71460075,-37.71460075
250.6702038,-8.565792,-0.353228536,-34.88706767,-34.88706767
250.5610976,-8.484542,-0.349878021,-34.98357677,-34.98357677
250.4158683,-8.395113,-0.346190227,-32.1166412,-32.1166412
250.2901491,-8.314275,-0.342856701,-33.12863734,-33.12863734
250.2235597,-8.206863,-0.33842734,-33.85499246,-33.85499246
250.0918288,-8.135246,-0.335474062,-32.12673472,-32.12673472
249.9905921,-8.050402,-0.33197534,-32.99747565,-32.99747565
249.8371384,-7.97897,-0.329029691,-31.31434185,-31.31434185
249.7742651,-7.890485,-0.325380825,-31.37263594,-31.37263594
249.663738,-7.795493,-0.321463629,-31.01315574,-31.01315574
249.5413521,-7.72285,-0.318468041,-29.50463432,-29.50463432
249.4585867,-7.656546,-0.315733856,-30.47026507,-30.47026507
249.3602736,-7.568097,-0.312086474,-30.09637327,-30.09637327
249.2347729,-7.498244,-0.309205938,-29.18676962,-29.18676962
249.2628078,-7.430481,-0.306411588,-26.36711704,-26.36711704
249.0899264,-7.343248,-0.302814351,-26.32339647,-26.32339647
248.9826237,-7.267407,-0.299686887,-25.94513262,-25.94513262
248.9451893,-7.188204,-0.296420784,-24.8829388,-24.8829388
248.8171201,-7.110355,-0.293210515,-22.83303804,-22.83303804
248.7022484,-7.036824,-0.290178309,-23.99357615,-23.99357615
248.5979241,-6.954591,-0.286787258,-22.83303804,-22.83303804
248.5252413,-6.873447,-0.283441113,-21.85326558,-21.85326558
248.5053492,-6.809892,-0.280820289,-21.54419897,-21.54419897
248.3492998,-6.726719,-0.277390474,-20.92131586,-20.92131586
248.262463,-6.629188,-0.273368577,-20.93707685,-20.93707685
248.1951358,-6.555309,-0.270322021,-18.16870148,-18.16870148
248.0955659,-6.481391,-0.267273856,-18.83147285,-18.83147285
248.0169264,-6.39898,-0.263875464,-18.80480871,-18.80480871
247.9756666,-6.317775,-0.260526804,-17.47138545,-17.47138545
247.9429867,-6.246305,-0.257579588,-17.5734001,-17.5734001
247.8426517,-6.170993,-0.254473938,-16.66838441,-16.66838441
247.752454,-6.105929,-0.251790887,-16.65596993,-16.65596993
247.6526656,-6.021457,-0.248307505,-13.2825775,-13.2825775
247.5140491,-5.940554,-0.244971299,-14.78062757,-14.78062757
247.5803106,-5.863782,-0.241805443,-14.07192261,-14.07192261
247.3246641,-5.824006,-0.240165196,-12.24542854,-12.24542854
247.4227858,-5.762446,-0.237626639,-13.12993336,-13.12993336
247.3133518,-5.710705,-0.23549299,-11.59615117,-11.59615117
247.1987535,-5.648652,-0.232934103,-11.86721867,-11.86721867
247.1889988,-5.579966,-0.230101691,-9.26006963,-9.26006963
247.2133175,-5.521966,-0.227709938,-11.98882661,-11.98882661
246.9001532,-5.453102,-0.224870186,-10.14765107,-10.14765107
246.99475,-5.389387,-0.222242763,-9.05852322,-9.05852322
246.9268764,-5.322077,-0.219467093,-8.82961098,-8.82961098
246.9172036,-5.269445,-0.217296701,-9.61679705,-9.61679705
246.8561337,-5.217015,-0.215134639,-8.1103807,-8.1103807
246.8454225,-5.162782,-0.212898227,-6.14538419,-6.14538419
246.8019494,-5.110841,-0.21075633,-7.03167021,-7.03167021
246.8397663,-5.0561,-0.208498969,-6.99739545,-6.99739545
246.6924335,-4.997426,-0.206079423,-7.20191054,-7.20191054
246.5804584,-4.938276,-0.203640247,-5.42669367,-5.42669367
246.6975706,-4.886679,-0.201512536,-4.77293629,-4.77293629
246.561714,-4.827184,-0.199059134,-4.19803785,-4.19803785
246.5140875,-4.757595,-0.196189485,-5.45994289,-5.45994289
246.6080833,-4.72445,-0.19482268,-5.16733897,-5.16733897
246.6897286,-4.690663,-0.193429402,-4.61084634,-4.61084634
246.4909985,-4.630643,-0.190954351,-3.72283309,-3.72283309
246.3911826,-4.579168,-0.18883167,-4.85881211,-4.85881211
246.3335009,-4.523292,-0.186527505,-3.81588773,-3.81588773
246.4382354,-4.459882,-0.18391266,-2.54173013,-2.54173013
246.2488502,-4.405341,-0.181663546,-3.67911253,-3.67911253
246.584885,-4.333444,-0.178698722,-4.24456517,-4.24456517
245.5324336,-4.301677,-0.177388742,-1.57663914,-1.57663914
246.444192,-4.236007,-0.174680701,-2.84755818,-2.84755818
245.9583381,-4.121399,-0.169954598,-0.4643016,-0.4643016
246.3654435,-4.027923,-0.166099918,-0.65974872,-0.65974872
246.4577174,-3.945877,-0.162716577,0.82259433,0.82259433
245.6409383,-3.845651,-0.158583546,0.32272254,0.32272254
245.3938727,-3.751448,-0.154698887,1.67050341,1.67050341
241.8907021,-3.651401,-0.150573237,-0.03038849,-0.03038849
244.0450335,-3.573091,-0.147343959,1.09220448,1.09220448
246.176085,-3.481825,-0.143580412,0.39958437,0.39958437
245.4368533,-3.373775,-0.139124742,3.01455994,3.01455994
246.1960597,-3.273649,-0.134995835,4.03664959,4.03664959
245.7304801,-3.151792,-0.129970804,3.32605547,3.32605547
245.6193522,-3.017638,-0.12443868,2.88593512,2.88593512
245.3832426,-2.906997,-0.119876165,3.94974822,3.94974822
245.9744596,-2.793846,-0.115210144,3.34348972,3.34348972
245.5718901,-2.653982,-0.109442557,5.1863925,5.1863925
245.5962085,-2.549388,-0.105129402,6.65270468,6.65270468
245.7007242,-2.437036,-0.10049633,4.98112174,4.98112174
245.7323658,-2.331868,-0.096159505,6.84761203,6.84761203
245.7625865,-2.242119,-0.092458515,6.62134462,6.62134462
245.9450038,-2.141993,-0.088329608,4.78162643,4.78162643
245.5522712,-2.042342,-0.084220289,7.44199581,7.44199581
245.3156698,-1.924393,-0.079356412,6.16557122,6.16557122
245.4924035,-1.830502,-0.075484619,6.42103966,6.42103966
245.4384108,-1.725829,-0.071168206,9.94723816,9.94723816
245.5870277,-1.617454,-0.066699134,8.75123782,8.75123782
245.670367,-1.514069,-0.062435835,9.16885018,9.16885018
245.4132997,-1.419911,-0.058553031,10.53633229,10.53633229
245.6036136,-1.318351,-0.05436499,10.75056306,10.75056306
245.3550442,-1.213073,-0.050023629,10.77576985,10.77576985
245.5485824,-1.096419,-0.045213155,10.67434894,10.67434894
245.7808941,-1.01086,-0.041684948,11.03010479,11.03010479
245.4607621,-0.909884,-0.03752099,10.69102752,10.69102752
245.4844522,-0.828732,-0.034174515,12.71712486,12.71712486
245.3722038,-0.744625,-0.030706186,11.94802075,11.94802075
245.574076,-0.668983,-0.027586928,12.42241587,12.42241587
245.6453925,-0.598597,-0.024684412,13.72572051,13.72572051
245.7555642,-0.526498,-0.021711258,14.8410807,14.8410807
245.3422017,-0.47637,-0.019644124,15.62724123,15.62724123
245.4260328,-0.425488,-0.017545897,15.79375721,15.79375721
245.2587805,-0.380686,-0.015698392,15.54341649,15.54341649
245.2897662,-0.338253,-0.013948577,13.24603575,13.24603575
245.4436024,-0.310693,-0.012812082,16.4382847,16.4382847
245.4469632,-0.278987,-0.011504619,16.14751595,16.14751595
245.4628114,-0.248806,-0.010260041,15.48722747,15.48722747
245.4136004,-0.227699,-0.009389649,15.14253669,15.14253669
245.5083065,-0.201667,-0.008316165,14.13690973,14.13690973
245.2641635,-0.174541,-0.007197567,15.79591625,15.79591625
245.3817128,-0.139811,-0.005765402,16.73261586,16.73261586
245.4082446,-0.118257,-0.004876577,16.70071604,16.70071604
245.5328163,-0.093326,-0.003848495,15.28006756,15.28006756
245.2756397,-0.080014,-0.003299546,16.62218095,16.62218095
245.4255684,-0.056942,-0.002348124,17.53998896,17.53998896
245.0009756,-0.048688,-0.002007753,18.62906283,18.62906283
245.485518,-0.035654,-0.001470268,17.13468313,17.13468313
245.1989404,-0.026965,-0.001111959,16.09310814,16.09310814
245.2575511,-0.017231,-0.000710557,18.54237737,18.54237737
245.1727637,-0.009902,-0.00040833,18.6325173,18.6325173
245.2775524,-0.0135,-0.000556701,17.06732107,17.06732107
245.2256362,-0.005642,-0.00023266,15.76223522,15.76223522
245.3318187,-0.001129,-4.65567E-05,15.63522968,15.63522968
245.134045,0.007645,0.000315258,16.44578736,16.44578736
245.0424812,0.003681,0.000151794,16.92255742,16.92255742
245.2157722,0.006671,0.000275093,17.02565159,17.02565159
245.0679476,0.017481,0.000720866,19.20110054,19.20110054
245.2447632,0.026623,0.001097856,16.45188665,16.45188665
245.0713905,0.035644,0.001469856,16.52955812,16.52955812
244.7621064,0.026501,0.001092825,17.22385149,17.22385149
245.3549076,0.032308,0.001332289,19.11538665,19.11538665
245.1362312,0.033042,0.001362557,16.43952614,16.43952614
245.1163116,0.036795,0.00151732,18.35367725,18.35367725
245.3929705,0.036484,0.001504495,17.74023994,17.74023994
245.0567992,0.039601,0.001633031,17.66310823,17.66310823
244.8387239,0.034277,0.001413485,17.56206514,17.56206514
245.0718823,0.03976,0.001639588,15.91790202,15.91790202
244.9072533,0.037127,0.00153101,17.66434967,17.66434967
244.9762198,0.040791,0.001682103,16.48643129,16.48643129
245.0836317,0.038395,0.001583299,17.99975658,17.99975658
244.95324,0.044298,0.001826722,17.93946538,17.93946538
244.9367362,0.037485,0.001545773,18.01535564,18.01535564
244.9738153,0.031762,0.001309773,16.79085597,16.79085597
245.1167214,0.038331,0.00158066,16.91003499,16.91003499
244.8451451,0.037036,0.001527258,16.60911876,16.60911876
245.0047737,0.042822,0.001765856,17.35490523,17.35490523
245.0046918,0.051318,0.002116206,17.92132944,17.92132944
244.7532807,0.054312,0.00223967,16.41674827,16.41674827
244.9399878,0.063482,0.002617814,17.34707871,17.34707871
244.9124448,0.082156,0.003387876,15.3665911,15.3665911
244.855419,0.08372,0.003452371,18.2422168,18.2422168
244.6558695,0.079962,0.003297402,15.87779785,15.87779785
244.809405,0.088426,0.003646433,17.69867841,17.69867841
244.7730362,0.088059,0.003631299,16.15976851,16.15976851
244.9029634,0.093614,0.003860371,16.46948283,16.46948283
244.6345292,0.086044,0.003548206,17.16177908,17.16177908
244.8515663,0.085051,0.003507258,17.77251759,17.77251759
244.8060713,0.083699,0.003451505,16.38150194,16.38150194
244.8065085,0.086002,0.003546474,14.87163112,14.87163112
244.6900795,0.079919,0.003295629,15.44879655,15.44879655
244.7888296,0.083257,0.003433278,17.21273243,17.21273243
244.9041929,0.09061,0.003736495,16.43078203,16.43078203
244.7369407,0.08344,0.003440825,16.36320407,16.36320407
244.777736,0.09556,0.003940619,18.11289028,18.11289028
244.7004628,0.083756,0.003453856,15.40669527,15.40669527
244.6715536,0.09218,0.003801237,15.21486454,15.21486454
244.7716699,0.097856,0.004035299,15.60689228,15.60689228
244.7127862,0.079966,0.003297567,15.06265221,15.06265221
244.7092613,0.075779,0.003124907,16.034922,16.034922
244.6483828,0.090208,0.003719918,16.53409211,16.53409211
244.5626117,0.075615,0.003118144,16.94700855,16.94700855
244.4212083,0.092589,0.003818103,14.99458846,14.99458846
244.4321107,0.08986,0.003705567,15.02303382,15.02303382
244.5809463,0.083178,0.003430021,15.66928854,15.66928854
244.523975,0.084034,0.00346532,15.43352134,15.43352134
244.5694153,0.08109,0.003343918,15.652502,15.652502
244.5707816,0.079698,0.003286515,17.3180936,17.3180936
244.5299591,0.095001,0.003917567,14.9186982,14.9186982
244.5393039,0.093091,0.003838804,15.72844624,15.72844624
244.5139743,0.087362,0.003602557,15.50822414,15.50822414
244.4181753,0.087326,0.003601072,15.56905509,15.56905509
244.4932625,0.092868,0.003829608,15.47259997,15.47259997
244.4300887,0.090991,0.003752206,16.04803817,16.04803817
244.4057428,0.091638,0.003778887,14.7927182,14.7927182
244.3561217,0.079209,0.003266351,16.60771538,16.60771538
244.2579182,0.085853,0.00354033,16.01727185,16.01727185
244.3211193,0.091121,0.003757567,14.80270376,14.80270376
244.2336542,0.09143,0.003770309,15.30683966,15.30683966
244.3990756,0.083702,0.003451629,16.03918611,16.03918611
244.1420904,0.080462,0.003318021,14.99663955,14.99663955
244.2755424,0.085828,0.003539299,14.09907255,14.09907255
244.186629,0.085952,0.003544412,15.49257109,15.49257109
244.2399935,0.092501,0.003814474,15.1521984,15.1521984
244.1333193,0.084526,0.003485608,14.61907739,14.61907739
244.1362156,0.090027,0.003712454,13.45492289,13.45492289
244.2448025,0.088617,0.003654309,15.546763,15.546763
244.1900173,0.079139,0.003263464,15.76013016,15.76013016
244.1155038,0.084469,0.003483258,14.11251257,14.11251257
244.0436409,0.084718,0.003493526,14.8680687,14.8680687
244.0350065,0.084396,0.003480247,15.8120011,15.8120011
258.1646882,0.04718,0.001945567,3.34748394,3.34748394
257.9830354,0.057093,0.002354351,2.10360688,2.10360688
257.8949687,0.050289,0.002073773,2.01130791,2.01130791
257.7807252,0.050736,0.002092206,1.96564421,1.96564421
257.5876233,0.051207,0.002111629,2.51576767,2.51576767
257.4757845,0.0555,0.00228866,2.33899625,2.33899625
257.3707765,0.049063,0.002023216,3.6483462,3.6483462
259.2372277,0.045609,0.001880784,3.91498767,3.91498767
257.0060226,0.047556,0.001961072,0.27311859,0.27311859
256.8683075,0.05258,0.002168247,2.85927097,2.85927097
256.8572139,0.054069,0.002229649,4.10719623,4.10719623
256.6534556,0.058201,0.002400041,2.06123572,2.06123572
256.6345197,0.056628,0.002335175,2.7417652,2.7417652
256.4686331,0.055901,0.002305196,3.91423201,3.91423201
256.4258704,0.057313,0.002363423,1.33228976,1.33228976
256.3280763,0.046469,0.001916247,1.92748318,1.92748318
256.261514,0.048546,0.002001897,1.90896941,1.90896941
256.1416963,0.046432,0.001914722,1.42658584,1.42658584
256.1518885,0.053176,0.002192825,1.15751545,1.15751545
256.0333004,0.054188,0.002234557,1.89731059,1.89731059
255.9614645,0.055834,0.002302433,1.5090072,1.5090072
255.8686708,0.055646,0.00229468,1.86670619,1.86670619
255.7725981,0.055037,0.002269567,3.63301702,3.63301702
255.7878997,0.04829,0.00199134,1.93914199,1.93914199
255.6640654,0.054593,0.002251258,2.2682337,2.2682337
255.6623712,0.055805,0.002301237,4.40077173,4.40077173
255.5281811,0.053253,0.002196,2.88188692,2.88188692
255.4977417,0.051005,0.002103299,4.66633368,4.66633368
255.322073,0.054677,0.002254722,6.65572733,6.65572733
255.2611942,0.050838,0.002096412,8.59621873,8.59621873
255.2078023,0.051203,0.002111464,7.34041297,7.34041297
255.11479,0.062366,0.002571794,7.2575598,7.2575598
255.0326528,0.05469,0.002255258,7.34338165,7.34338165
254.9420177,0.076097,0.003138021,9.88732479,9.88732479
254.891249,0.122624,0.00505666,10.46659529,10.46659529
254.8245501,0.168539,0.006950062,10.26116261,10.26116261
254.8090025,0.213561,0.008806639,10.66905929,10.66905929
254.7253079,0.28542,0.011769897,12.90048135,12.90048135
254.9417175,0.396052,0.016332041,15.27995961,15.27995961
254.5601599,0.493402,0.020346474,16.54823382,16.54823382
254.5768817,0.596795,0.024610103,15.8322421,15.8322421
254.4518452,0.709818,0.029270845,17.88732456,17.88732456
254.4311057,0.833346,0.034364784,19.46731021,19.46731021
254.4114322,0.978475,0.040349485,20.62568927,20.62568927
254.3883432,1.126012,0.046433485,22.55959559,22.55959559
254.3241034,1.256771,0.051825608,23.49570147,23.49570147
254.3386127,1.388275,0.057248454,24.69553411,24.69553411
