Axial load (kN),lat disp top (mm),Lat drift,Lat Load Act 1(kN),Lat load Act 2 (kN),Total Load (kN)
249.2887385,-0.003982,-0.000164206,16.06054103,4.17746093,20.23800196
249.1850973,-0.004621,-0.000190557,16.18133539,0.95528527,17.13662066
249.1158027,-0.024713,-0.001019093,14.60113396,3.29114846,17.89228242
249.0058221,-0.01262,-0.000520412,13.55139223,3.77912512,17.33051735
248.8938469,-0.008137,-0.000335546,16.07792472,-3.29291612,12.7850086
248.7743029,-0.010884,-0.000448825,16.49005876,1.12042568,17.61048444
248.7148177,-0.002039,-8.41E-05,17.49574124,1.26639376,18.762135
248.6009571,-0.01484,-0.000611959,16.76099746,2.86276241,19.62375987
248.466166,0.001226,5.06E-05,16.26821956,4.66649139,20.93471095
248.4028282,0.002678,0.000110433,18.10958779,3.33724365,21.44683144
248.3916525,0.015531,0.000640454,19.13841424,5.02226733,24.16068157
248.2641024,0.028746,0.001185402,19.51564374,6.11984938,25.63549312
248.1987974,0.053891,0.002222309,22.65454844,1.41090012,24.06544856
248.134995,0.06385,0.00263299,20.91847668,6.11390052,27.0323772
248.0629133,0.068324,0.002817485,22.51198161,5.26579675,27.77777836
247.9876894,0.058512,0.002412866,22.41793139,5.76550117,28.18343256
247.95143,0.112333,0.004632289,23.34471866,8.2020191,31.54673776
247.8169123,0.120246,0.004958598,24.36823056,6.27468977,30.64292033
247.8201912,0.156368,0.006448165,25.98974826,7.87279208,33.86254034
247.6488675,0.188034,0.007753979,26.63657926,6.72714322,33.36372248
247.6014871,0.197519,0.008145113,26.00216028,6.98535783,32.98751811
247.5297606,0.19935,0.008220619,25.96639857,8.37239451,34.33879308
247.5080378,0.200473,0.008266928,25.41989238,7.76017162,33.180064
247.4705216,0.210328,0.00867332,24.01829379,12.21597131,36.2342651
247.4016915,0.192094,0.007921402,24.79431955,11.3037218,36.09804135
247.4897305,0.193588,0.00798301,26.14664721,7.4162934,33.56294061
247.3027774,0.212177,0.008749567,26.45451339,10.09015394,36.54466733
247.3461415,0.228485,0.009422062,27.00215106,6.40474889,33.40689995
246.8846878,0.267259,0.01102099,27.52986778,8.78432772,36.3141955
247.096506,0.280691,0.011574887,27.9111089,7.75551451,35.66662341
246.9442273,0.280613,0.01157167,29.28270606,7.19584557,36.47855163
246.9135422,0.277607,0.011447711,27.68971544,10.81951842,38.50923386
246.7360706,0.292663,0.012068577,29.64118038,7.75269305,37.39387343
246.6675958,0.312202,0.012874309,28.6664251,10.60488348,39.27130858
246.5796661,0.326246,0.013453443,30.16227963,9.33182699,39.49410662
246.5216293,0.338711,0.013967464,30.6293763,9.05913115,39.68850745
246.3864284,0.349266,0.014402722,29.18385561,14.33369822,43.51755383
246.3847617,0.365185,0.015059175,30.83150027,12.71278628,43.54428655
246.2965586,0.385147,0.015882351,30.6158328,11.83850751,42.45434031
246.2828966,0.385423,0.015893732,31.11299948,11.76715516,42.88015464
246.2476755,0.395789,0.016321196,32.36867108,9.76317048,42.13184156
246.1119828,0.375101,0.015468082,31.56980994,12.49267838,44.06248832
246.0613509,0.387125,0.015963918,30.87655386,12.92534762,43.80190148
245.9086079,0.404193,0.016667753,31.99394455,12.80773011,44.80167466
245.8146396,0.395383,0.016304454,32.84111657,13.15510967,45.99622624
245.713075,0.423499,0.017463876,33.24245009,14.30742125,47.54987134
245.6618145,0.442018,0.018227546,32.84406529,15.03964119,47.88370648
245.553255,0.467326,0.019271175,34.19015265,13.60701922,47.79717187
245.5537195,0.453955,0.018719794,34.43942173,14.16417265,48.60359438
245.5013933,0.478184,0.019718928,35.45292173,16.88579405,52.33871578
245.4623743,0.49837,0.02055134,36.06080229,14.78778337,50.84858566
245.4705442,0.505609,0.020849856,38.5241089,13.30226752,51.82637642
245.4096383,0.522953,0.021565072,37.50292853,14.75637337,52.2593019
245.3849918,0.547666,0.022584165,39.48357202,14.58491017,54.06848219
245.3603999,0.547433,0.022574557,40.31353179,11.42752612,51.74105791
245.3443879,0.567567,0.023404825,38.5403611,15.47492793,54.01528903
245.2606115,0.565978,0.023339299,37.96879086,17.02591525,54.99470611
245.1887758,0.581966,0.023998598,37.90810224,19.5130835,57.42118574
245.1438274,0.58302,0.024042062,40.24139119,17.08404413,57.32543532
245.0420715,0.583504,0.024062021,37.28743249,18.83790465,56.12533714
245.0795058,0.58847,0.024266804,38.66410418,17.28688333,55.95098751
245.035377,0.595009,0.024536454,40.15704429,16.78170596,56.93875025
244.9802092,0.592539,0.024434598,37.39320899,17.67814849,55.07135748
244.9997189,0.601591,0.024807876,37.36533337,19.9119972,57.27733057
245.00032,0.589386,0.024304577,37.55446243,20.97341017,58.5278726
244.9702086,0.602938,0.024863423,37.74242573,20.78552811,58.52795384
244.9200138,0.624516,0.025753237,39.51076189,17.46823864,56.97900053
244.8880717,0.616482,0.025421938,38.26955956,21.21129666,59.48085622
244.8650372,0.610488,0.025174763,37.89747315,18.88148432,56.77895747
244.8246792,0.616154,0.025408412,35.17807427,21.84673712,57.02481139
244.8684255,0.625578,0.025797031,37.24536191,21.33176962,58.57713153
244.8125473,0.654333,0.026982804,40.56715537,18.7979283,59.36508367
244.8239141,0.650463,0.026823216,41.57468936,17.58806572,59.16275508
244.7539638,0.660397,0.027232866,40.35604811,22.09213618,62.44818429
244.761724,0.674364,0.027808825,43.56339038,16.63634977,60.19974015
244.7038783,0.69436,0.028633402,42.18188417,19.61319435,61.79507852
244.6940143,0.713665,0.029429485,43.09571082,21.0688979,64.16460872
244.648219,0.730181,0.030110557,42.75307726,21.42922898,64.18230624
244.6014942,0.738412,0.030449979,44.55498075,20.27691739,64.83189814
244.4858577,0.745945,0.030760619,43.91037843,21.73435461,65.64473304
244.3708497,0.765613,0.03157167,46.13322781,22.24157159,68.3747994
244.3449735,0.776038,0.032001567,44.55381498,22.89064344,67.44445842
244.2340915,0.766321,0.031600866,43.32231597,26.54779989,69.87011586
244.1705078,0.784434,0.032347794,45.33782969,22.7826121,68.12044179
244.0567021,0.791396,0.032634887,44.73217781,24.58215988,69.31433769
243.9735815,0.796924,0.032862845,44.96862343,25.46255748,70.43118091
244.0080922,0.780478,0.03218466,43.64736011,25.33793731,68.98529742
243.8123134,0.782482,0.032267299,42.03338563,27.80810881,69.84149444
243.8823183,0.788511,0.032515918,43.33825959,24.97685838,68.31511797
243.7209136,0.7948,0.032775258,42.10367471,30.00422474,72.10789945
243.6704182,0.823529,0.033959959,44.51757324,28.64975382,73.16732706
243.6621937,0.80513,0.033201237,44.76752808,25.60390244,70.37143052
243.5662308,0.805553,0.03321868,42.91429641,27.60622143,70.52051784
243.4302922,0.825869,0.034056454,45.09654956,27.48034351,72.57689307
243.4352653,0.856326,0.035312412,44.93965061,28.5751041,73.51475471
243.4817713,0.87881,0.036239588,46.24113012,23.50378415,69.74491427
243.3632658,0.892699,0.03681233,48.1404097,25.11541588,73.25582558
243.0973729,0.917861,0.037849938,47.21341671,27.25109136,74.46450807
243.2121622,0.913024,0.037650474,46.60570759,27.807157,74.41286459
243.3472265,0.914967,0.037730598,45.0375753,32.98878584,78.02636114
243.1298342,0.920055,0.037940412,46.61030209,30.40266252,77.01296461
243.2028447,0.92535,0.038158763,46.53720145,31.09612988,77.63333133
243.1067176,0.936968,0.038637856,47.42668407,30.42934742,77.85603149
243.0729996,0.942997,0.038886474,47.79873619,33.06020618,80.85894237
243.0922088,0.951289,0.039228412,47.0832619,30.8769398,77.9602017
243.0420686,0.967796,0.039909113,48.75878219,32.56631466,81.32509685
243.558662,0.990168,0.04083167,49.42683706,31.36668412,80.79352118
242.790685,1.010967,0.041689361,48.91427536,33.00343704,81.9177124
241.9189033,0.998615,0.04118,49.9788978,31.47175802,81.45065582
242.4035813,1.014362,0.041829361,50.02209987,30.90787389,80.92997376
242.3050491,1.015165,0.041862474,49.19608315,32.9404131,82.13649625
245.4176717,1.003409,0.041377691,46.34159208,34.509281,80.85087308
242.0880404,1.021928,0.042141361,46.1411139,34.24375779,80.38487169
243.0897497,1.006234,0.041494186,46.68244269,34.47780302,81.16024571
244.0521114,1.010855,0.041684742,48.13831817,31.2862895,79.42460767
246.1005614,1.01298,0.041772371,49.28948191,31.67650086,80.96598277
247.9397353,1.026852,0.042344412,50.56507446,31.75584168,82.32091614
248.4910314,1.011658,0.041717856,50.54213622,31.95144027,82.49357649
248.1837962,1.035006,0.04268066,51.67125318,27.83125839,79.50251157
248.7540006,1.029115,0.042437732,50.89735324,28.79116677,79.68852001
250.8666116,1.028329,0.04240532,50.36661924,27.35198406,77.7186033
250.9328458,1.025694,0.04229666,51.30118974,26.19324771,77.49443745
250.7770423,1.030134,0.042479753,48.57853355,29.26744967,77.84598322
250.6282063,1.032354,0.042571299,50.75043192,26.96204465,77.71247657
250.532899,1.024148,0.042232907,50.12383046,23.20967241,73.33350287
250.478906,1.023017,0.042186268,49.97461188,25.57419212,75.548804
250.3467654,1.034185,0.042646804,49.88076738,26.01216435,75.89293173
250.2296802,1.022378,0.042159918,49.09095811,24.27754415,73.36850226
250.3364913,1.033857,0.042633278,47.20278763,25.64030947,72.8430971
250.0356225,1.031594,0.042539959,47.54236962,24.60639724,72.14876686
250.0576188,1.03143,0.042533196,46.98218277,22.96342351,69.94560628
250.0180805,1.024287,0.042238639,45.35764778,23.98893935,69.34658713
249.9721209,1.03517,0.042687423,43.29780051,26.77895567,70.07675618
249.8752834,1.031845,0.042550309,42.06328421,25.92446112,67.98774533
249.8191317,1.041424,0.04294532,40.29141644,25.27324769,65.56466413
249.7608763,1.024969,0.042266763,40.6969673,24.11723081,64.81419811
249.7092059,1.028389,0.042407794,37.04584377,24.51889798,61.56474175
249.6318233,1.03289,0.042593402,35.24370027,26.91615343,62.1598537
249.6308396,1.01678,0.041929072,36.49676603,19.04757654,55.54434257
249.5264059,0.98254,0.040517113,31.98643562,22.82109274,54.80752836
249.5385926,0.943783,0.038918887,31.1913118,23.26582967,54.45714147
249.4279563,0.932943,0.038471876,29.33427424,25.28684509,54.62111933
249.3386875,0.906572,0.037384412,29.73145899,24.02558434,53.75704333
249.3220197,0.915002,0.037732041,28.88706424,24.28631447,53.17337871
249.3074832,0.885591,0.036519216,28.26029135,21.73003744,49.99032879
249.2068201,0.86676,0.03574268,27.28690756,23.04606171,50.33296927
249.2644746,0.852612,0.035159258,24.37176216,24.54276142,48.91452358
249.1976666,0.835077,0.034436165,24.4445885,25.79130859,50.23589709
249.1407225,0.817076,0.033693856,24.58280084,22.64871171,47.23151255
249.1563248,0.805752,0.033226887,28.04764116,18.82838647,46.87602763
249.027463,0.817499,0.033711299,25.65952672,24.56193375,50.22146047
249.0747067,0.808732,0.033349773,27.00743131,21.71497832,48.72240963
249.1584561,0.816713,0.033678887,26.60369768,23.18625089,49.78994857
248.8757307,0.826293,0.034073938,27.7294202,20.49665136,48.22607156
248.9259532,0.809786,0.033393237,25.95858105,24.05723229,50.01581334
249.1166501,0.793651,0.032727876,26.6234472,18.80598476,45.42943196
249.3265275,0.776194,0.032008,25.03714261,21.8807986,46.91794121
248.5811738,0.757536,0.031238598,24.99068324,21.7422411,46.73292434
248.876332,0.7681,0.031674227,23.06945975,24.49207711,47.56153686
248.7365133,0.752336,0.031024165,24.12547607,19.9088698,44.03434587
248.6139907,0.724644,0.029882227,22.82485374,20.82839391,43.65324765
248.6124881,0.721198,0.029740124,23.65981947,17.18306719,40.84288666
248.5701626,0.70527,0.029083299,22.65135972,18.73837169,41.38973141
248.5592056,0.692918,0.028573938,22.8469348,18.20650943,41.05344423
248.5654902,0.68796,0.028369485,22.1846745,16.43616206,38.62083656
248.4573404,0.654134,0.026974598,20.55396778,18.48777163,39.04173941
248.4514656,0.656449,0.027070062,18.32470667,19.64338058,37.96808725
248.4313003,0.653875,0.026963918,21.65387192,15.80167343,37.45554535
248.3688914,0.642663,0.026501567,19.8780954,16.66643401,36.54452941
248.3232598,0.631883,0.026057031,21.46292562,15.60488507,37.06781069
248.3335884,0.629042,0.025939876,20.12822167,16.74183159,36.87005326
248.2962634,0.614418,0.025336825,20.08837976,16.73516887,36.82354863
248.2890224,0.617182,0.025450804,19.23219016,16.6424686,35.87465876
248.2290181,0.620136,0.025572619,21.28463137,14.38122113,35.6658525
248.1763094,0.621043,0.025610021,21.21557663,15.48757351,36.70315014
248.1551877,0.615662,0.025388124,20.5728944,15.63741685,36.21031125
248.0791441,0.611153,0.025202186,19.72507092,16.51189957,36.23697049
248.0615471,0.599414,0.024718103,19.25800854,18.02620791,37.28421645
248.0353432,0.598386,0.024675711,17.97065542,16.51397318,34.4846286
248.0088384,0.582407,0.024016784,17.57381355,13.85177241,31.42558596
247.9856948,0.56983,0.023498144,17.09927652,17.37988954,34.47916606
247.914187,0.565701,0.023327876,18.17044785,15.33188329,33.50233114
247.9347076,0.554395,0.022861649,17.48980952,13.32793261,30.81774213
247.9038037,0.536497,0.022123588,15.57468918,14.76796516,30.34265434
247.877627,0.524672,0.021635959,16.23547513,11.49316757,27.7286427
247.8120212,0.521433,0.021502392,14.43974337,13.1397786,27.57952197
247.7658705,0.508001,0.020948495,13.0985591,13.3583228,26.4568819
247.7965009,0.492229,0.020298103,13.69958218,11.15969135,24.85927353
247.7331084,0.480119,0.019798722,12.04490861,10.11326952,22.15817813
247.7120688,0.470419,0.019398722,11.48458461,13.41879723,24.90338184
247.6220896,0.467033,0.019259093,11.79591382,9.09268274,20.88859656
247.6631581,0.459596,0.018952412,11.40781522,10.99788231,22.40569753
247.5487238,0.461263,0.019021155,11.46209211,10.68364641,22.14573852
247.5662661,0.445032,0.018351835,11.47302977,9.92392573,21.3969555
247.5147323,0.445853,0.018385691,10.55282568,10.97201325,21.52483893
247.5009881,0.42482,0.017518351,10.82671309,10.19777735,21.02449044
247.5068902,0.418886,0.017273649,10.20103739,11.23335526,21.43439265
247.4206273,0.427144,0.017614186,12.18836691,9.24932477,21.43769168
247.4915887,0.435565,0.017961443,11.16197487,10.53815424,21.70012911
247.3983578,0.432145,0.017820412,10.22932446,9.63773448,19.86705894
247.3389549,0.42254,0.01742433,11.17040956,7.48050712,18.65091668
247.3811436,0.437578,0.018044454,11.17894711,7.4403268,18.61927391
247.3774549,0.418549,0.017259753,9.44311536,10.88974899,20.33286435
247.2033988,0.400565,0.016518144,9.06029702,9.82928784,18.88958486
247.182605,0.394709,0.01627666,8.55620429,10.06435287,18.62055716
247.2601787,0.391314,0.01613666,7.46442626,8.68312908,16.14755534
247.2291382,0.396627,0.016355753,9.71641989,4.56111154,14.27753143
247.1553626,0.373141,0.015387258,6.64142682,11.31548355,17.95691037
247.1396784,0.362551,0.014950557,7.69068853,6.02126824,13.71195677
247.1541877,0.331377,0.013665031,6.52155822,6.21894043,12.74049865
247.1278469,0.31037,0.012798763,5.24493704,6.68155794,11.92649498
247.0792096,0.29078,0.011990928,5.75863023,3.70481534,9.46344557
247.0423491,0.288094,0.011880165,3.8171772,6.06083667,9.87801387
247.0475406,0.267907,0.011047711,3.42914718,7.38920058,10.81834776
247.0512296,0.271768,0.011206928,4.84247204,5.63173675,10.47420879
246.9809787,0.269082,0.011096165,3.21622269,5.83454196,9.05076465
246.936358,0.245907,0.010140495,3.41783235,5.33973261,8.75756496
246.9160015,0.249086,0.010271588,2.83738168,3.59216089,6.42954257
246.9189252,0.236043,0.009733732,2.04208642,5.51887834,7.56096476
246.8843599,0.235611,0.009715918,2.09447751,4.84264569,6.9371232
246.8200109,0.210346,0.008674062,3.16808324,4.15142191,7.31950515
246.8458872,0.236,0.009731959,2.74765166,6.79723781,9.54488947
246.7596515,0.232018,0.009567753,4.39937653,3.41624454,7.81562107
246.7626845,0.228398,0.009418474,3.57349695,1.42300181,4.99649876
246.7446777,0.220676,0.009100041,2.8644344,2.67729388,5.54172828
246.7380107,0.210112,0.008664412,3.05596358,0.8045921,3.86055568
246.6631966,0.202649,0.00835666,3.66017539,-0.56544784,3.09472755
246.681258,0.199963,0.008245897,1.63269538,3.61935568,5.25205106
246.6583055,0.192483,0.007937443,2.20553426,2.8361115,5.04164576
246.6180568,0.194314,0.008012948,1.71015052,2.95287917,4.66302969
246.626582,0.192198,0.007925691,1.51255248,2.34504144,3.85759392
246.5884372,0.203004,0.008371299,1.35219051,3.5356297,4.88782021
246.5412482,0.200887,0.008284,3.10478878,1.66411769,4.76890647
246.5515768,0.184277,0.007599052,1.68782945,1.77177509,3.45960454
246.5411115,0.182912,0.007542763,1.5523601,3.15072133,4.70308143
246.490944,0.166319,0.006858515,1.78417692,1.05947534,2.84365226
246.4888128,0.178101,0.007344371,1.62350637,0.51275792,2.13626429
246.4344099,0.173169,0.00714099,0.08187821,2.68059125,2.76246946
246.4075501,0.165101,0.006808289,1.05200469,0.03378954,1.08579423
246.421185,0.174404,0.007191918,1.34001849,0.03756282,1.37758131
246.3828762,0.169601,0.006993856,1.30219954,0.24669081,1.54889035
246.3350313,0.16384,0.006756289,1.42693695,-0.35176471,1.07517224
246.3241836,0.166198,0.006853526,1.87226114,-1.59908812,0.27317302
246.3246755,0.169299,0.006981402,-0.09521599,-0.13893142,-0.23414741
246.3021875,0.164393,0.006779093,1.29856508,-2.38926698,-1.0907019
246.3374086,0.152594,0.006292536,1.2277274,1.59014783,2.81787523
246.200377,0.150728,0.006215588,0.37146923,-2.52432314,-2.15285391
246.2628952,0.153242,0.006319258,0.9218156,-4.25428623,-3.33247063
246.2123998,0.139508,0.005752907,0.31558083,-4.25139678,-3.93581595
246.1882177,0.125299,0.005166969,0.08636985,-4.0050799,-3.91871005
246.1254265,0.114631,0.004727052,0.24803474,-2.11276387,-1.86472913
246.1715499,0.073455,0.003029072,0.45286741,-3.31541982,-2.86255241
246.1263282,0.068134,0.002809649,-0.95768018,-3.05431576,-4.01199594
246.145701,0.062243,0.002566722,0.63767627,-8.45428485,-7.81660858
246.1034577,0.062451,0.002575299,-0.67501521,-5.33456559,-6.0095808
246.1560025,0.067737,0.002793278,-1.27370675,-6.03955674,-7.31326349
246.0410216,0.060784,0.002506557,-1.22704166,-7.00242256,-8.22946422
245.9827114,0.066813,0.002755175,-1.91926912,-5.52421532,-7.44348444
246.0007729,0.048544,0.002001814,-1.93771571,-7.69986715,-9.63758286
245.9475996,0.050798,0.002094763,-1.31248575,-8.56391388,-9.87639963
245.9478729,0.04876,0.002010722,-4.05249134,-4.5942552,-8.64674654
245.9602782,0.057812,0.002384,-5.33339843,-1.34954186,-6.68294029
245.9289371,0.042895,0.001768866,-5.62408665,-2.01734412,-7.64143077
245.9062853,0.043802,0.001806268,-3.23730942,-1.9823988,-5.21970822
245.8908743,0.02295,0.000946392,-6.09197193,-1.36069172,-7.45266365
245.8752175,-0.020368,-0.000839918,-7.85314203,3.47501929,-4.37812274
245.8640146,-0.074362,-0.003066474,-10.1972315,1.92590161,-8.27132989
245.8459532,-0.073377,-0.003025856,-12.31982464,1.02181055,-11.29801409
245.8771849,-0.080849,-0.003333979,-10.05219598,-0.92329739,-10.97549337
245.8131913,-0.07539,-0.003108866,-9.38918135,-0.43664648,-9.82582783
245.8265529,-0.072341,-0.002983134,-4.17441718,-3.49310383,-7.66752101
245.7740082,-0.072039,-0.00297068,-6.65305024,1.98865361,-4.66439663
245.7493618,-0.087483,-0.003607546,-5.40632764,2.20165686,-3.20467078
245.9347846,-0.072393,-0.002985278,-5.53387661,1.53099915,-4.00287746
248.1568547,-0.075865,-0.003128454,-2.84084471,0.86765004,-1.97319467
250.1013926,-0.080322,-0.003312247,-3.64711191,0.25087201,-3.3962399
251.0102557,-0.076729,-0.003164082,-2.2802807,-0.00319539,-2.28347609
250.9409065,-0.065664,-0.002707794,-2.64458387,1.84530303,-0.79928084
250.8734699,-0.087837,-0.003622144,-0.2766304,-1.93994092,-2.21657132
250.8340683,-0.080832,-0.003333278,-0.16019054,-1.74128292,-1.90147346
251.2619407,-0.08135,-0.003354639,1.01164847,-2.56474141,-1.55309294
253.5490468,-0.087016,-0.003588289,0.93583913,-1.63226578,-0.69642665
254.002222,-0.087491,-0.003607876,1.21027513,-1.78346885,-0.57319372
253.2519213,-0.091076,-0.003755711,0.3829212,-1.26962314,-0.88670194
