Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
250.1055185,-2.84041403,-0.117130475,-117.7404312,-117.7404312
250.106311,-2.850622622,-0.117551448,-117.9940099,-117.9940099
250.0660622,-2.851069381,-0.117569871,-117.7018248,-117.7018248
250.0744506,-2.870482314,-0.118370405,-119.598073,-119.598073
250.0538208,-2.892692995,-0.119286309,-120.465946,-120.465946
250.1287716,-2.914788348,-0.120197458,-120.4699314,-120.4699314
250.1185248,-2.918305707,-0.120342503,-121.7890469,-121.7890469
250.1879836,-2.934652576,-0.121016601,-122.0564174,-122.0564174
250.167982,-2.946598118,-0.121509201,-121.8157699,-121.8157699
250.1980115,-2.955679746,-0.121883701,-122.5606158,-122.5606158
250.1910985,-2.977556154,-0.122785821,-123.6386117,-123.6386117
250.1995417,-3.005597926,-0.123942183,-122.6606991,-122.6606991
250.2230134,-3.021431574,-0.124595116,-124.0846819,-124.0846819
250.1434992,-3.037591259,-0.125261495,-123.2503676,-123.2503676
250.2475233,-3.058677269,-0.126131021,-124.7717963,-124.7717963
250.2288062,-3.080277814,-0.127021766,-121.1722754,-121.1722754
250.2606117,-3.105233333,-0.128050859,-125.628554,-125.628554
250.2274126,-3.114447307,-0.128430817,-126.6600619,-126.6600619
250.2671149,-3.144142576,-0.129655364,-126.2879815,-126.2879815
250.252387,-3.148833564,-0.129848807,-128.9434881,-128.9434881
250.2646284,-3.167975338,-0.130638158,-127.1031033,-127.1031033
250.2880453,-3.187925803,-0.131460858,-128.0338769,-128.0338769
250.2578792,-3.210843051,-0.132405899,-128.8428012,-128.8428012
250.2958874,-3.232309088,-0.133291096,-128.834864,-128.834864
250.3027458,-3.239420145,-0.133584336,-131.6023478,-131.6023478
250.3544982,-3.253882349,-0.134180715,-129.5663673,-129.5663673
250.309577,-3.278639526,-0.13520163,-129.9275984,-129.9275984
250.3316004,-3.29522204,-0.135885445,-130.929677,-130.929677
250.327611,-3.309361486,-0.136468515,-131.720949,-131.720949
250.3743083,-3.323565414,-0.137054244,-132.912009,-132.912009
250.3487601,-3.340465801,-0.137751167,-130.2460316,-130.2460316
250.38961,-3.359646799,-0.138542136,-132.6822589,-132.6822589
250.3519843,-3.383503297,-0.139525909,-132.2419979,-132.2419979
250.4152949,-3.398875771,-0.140159826,-132.7829743,-132.7829743
250.4144479,-3.416122304,-0.140871023,-133.9305988,-133.9305988
250.3985725,-3.437516563,-0.14175326,-133.5923929,-133.5923929
250.4402694,-3.45224348,-0.142360556,-133.3920354,-133.3920354
250.4238748,-3.487983832,-0.143834385,-135.3983723,-135.3983723
250.4226725,-3.49246127,-0.144019021,-135.6122165,-135.6122165
250.4312524,-3.509260965,-0.144711792,-135.6361847,-135.6361847
250.520849,-3.519054539,-0.145115651,-136.9544463,-136.9544463
250.5530097,-3.523379926,-0.145294018,-137.6183557,-137.6183557
250.5357408,-3.543557536,-0.146126084,-137.0636915,-137.0636915
250.4812286,-3.549387228,-0.146366484,-136.3725567,-136.3725567
250.4986343,-3.574171784,-0.147388527,-137.8478817,-137.8478817
250.5857444,-3.582454056,-0.147730064,-138.8562941,-138.8562941
250.5120232,-3.595732863,-0.148277644,-138.996518,-138.996518
250.5738036,-3.617400778,-0.149171166,-140.3121771,-140.3121771
250.5513703,-3.64537121,-0.150324586,-138.9676237,-138.9676237
250.5567532,-3.647098852,-0.150395829,-140.0471679,-140.0471679
250.5315055,-3.669164566,-0.151305755,-140.6404388,-140.6404388
250.6076313,-3.693361439,-0.152303565,-141.8821039,-141.8821039
250.5680655,-3.714127449,-0.153159895,-141.4407029,-141.4407029
250.6342451,-3.729010652,-0.153773635,-140.4475517,-140.4475517
250.6048715,-3.738956254,-0.154183763,-142.8886428,-142.8886428
250.6050354,-3.752830811,-0.15475591,-144.0052657,-144.0052657
250.6471696,-3.771925785,-0.155543331,-143.718461,-143.718461
250.6556401,-3.783824214,-0.156033988,-144.0493019,-144.0493019
250.6442185,-3.816054703,-0.157363081,-142.9704719,-142.9704719
250.6456121,-3.834852745,-0.158138258,-145.0754322,-145.0754322
250.7222842,-3.848309958,-0.158693194,-145.2838283,-145.2838283
250.7012991,-3.858940265,-0.159131557,-145.5201141,-145.5201141
250.7317931,-3.878305063,-0.159930106,-146.4217301,-146.4217301
250.7361377,-3.896004899,-0.160659996,-145.9747942,-145.9747942
250.7821519,-3.910448901,-0.161255625,-145.9493915,-145.9493915
250.7926172,-3.936924789,-0.162347414,-147.0118769,-147.0118769
250.7986012,-3.952375549,-0.162984559,-148.0542731,-148.0542731
250.8269366,-3.96227694,-0.163392863,-148.2921299,-148.2921299
250.809121,-3.990122401,-0.16454113,-145.012359,-145.012359
250.8358717,-4.007640176,-0.165263512,-149.1778351,-149.1778351
250.8749455,-4.026586517,-0.166044805,-149.8571694,-149.8571694
250.8629774,-4.046140462,-0.166851153,-149.6159731,-149.6159731
250.9198395,-4.059431037,-0.167399218,-150.81368,-150.81368
250.9359335,-4.073953294,-0.167998074,-149.8823492,-149.8823492
250.9529566,-4.088493766,-0.168597681,-151.4525037,-151.4525037
250.9939977,-4.114464985,-0.169668659,-153.1350423,-153.1350423
251.0325251,-4.119854521,-0.169890908,-151.5849621,-151.5849621
251.0610244,-4.131955014,-0.170389897,-151.5589274,-151.5589274
251.046734,-4.145328829,-0.170941395,-152.8260447,-152.8260447
251.0723096,-4.156091135,-0.171385201,-152.2249644,-152.2249644
251.0611885,-4.182756352,-0.172484798,-153.7340257,-153.7340257
251.0913547,-4.203434281,-0.173337496,-154.3411754,-154.3411754
251.1500474,-4.232508194,-0.17453642,-154.4899664,-154.4899664
251.2362011,-4.26371515,-0.175823305,-153.5657558,-153.5657558
251.1947774,-4.268957902,-0.176039501,-155.2876019,-155.2876019
251.2477867,-4.280549826,-0.176517519,-155.248269,-155.248269
251.2526231,-4.297304534,-0.177208434,-154.9828217,-154.9828217
251.3020529,-4.314360342,-0.177911767,-156.3879951,-156.3879951
251.3210434,-4.3341173,-0.178726487,-157.7568839,-157.7568839
251.3296232,-4.34375643,-0.179123976,-155.3853591,-155.3853591
251.3551169,-4.358553836,-0.179734179,-157.6154308,-157.6154308
251.334241,-4.375174683,-0.180419575,-158.0661042,-158.0661042
251.4089732,-4.403465287,-0.181586197,-157.3909959,-157.3909959
251.4306688,-4.411963395,-0.181936635,-159.0129963,-159.0129963
251.3844085,-4.421645539,-0.182335899,-159.8072394,-159.8072394
251.4168153,-4.432606575,-0.1827879,-160.0987233,-160.0987233
251.469852,-4.457877916,-0.183830017,-160.7615177,-160.7615177
251.5180795,-4.462093937,-0.184003874,-161.5320301,-161.5320301
251.5068764,-4.491870439,-0.185231771,-158.657939,-158.657939
251.5022586,-4.50269643,-0.185678203,-161.2363416,-161.2363416
251.554175,-4.526427142,-0.186656789,-161.5882037,-161.5882037
251.5978394,-4.534831536,-0.187003362,-162.8505676,-162.8505676
251.6162286,-4.553279103,-0.187764087,-162.2364385,-162.2364385
251.6152722,-4.573073838,-0.188580364,-162.9627152,-162.9627152
251.6815885,-4.590660094,-0.189305571,-164.5065709,-164.5065709
251.7200339,-4.623523928,-0.190660781,-163.2565139,-163.2565139
251.6814793,-4.629668101,-0.190914148,-163.6613472,-163.6613472
251.7227664,-4.654573907,-0.191941192,-164.9814047,-164.9814047
251.7620588,-4.667004575,-0.192453797,-164.3027834,-164.3027834
251.7195147,-4.675991711,-0.1928244,-163.4790571,-163.4790571
251.7188316,-4.688109938,-0.193324121,-166.4765208,-166.4765208
251.8223091,-4.703703777,-0.193967166,-166.4571627,-166.4571627
251.7853666,-4.708411157,-0.194161285,-167.462819,-167.462819
251.8773678,-4.724461052,-0.194823136,-167.3133441,-167.3133441
251.7774425,-4.739724277,-0.195452548,-167.9231604,-167.9231604
251.8676949,-4.757274065,-0.19617625,-168.5722632,-168.5722632
251.9026975,-4.777007164,-0.196989986,-167.9175547,-167.9175547
251.9236826,-4.794134116,-0.197696252,-169.3373833,-169.3373833
251.9030527,-4.816433106,-0.198615798,-169.3677426,-169.3677426
251.9722653,-4.830608599,-0.199200355,-167.8781027,-167.8781027
251.9474275,-4.836978982,-0.199463051,-170.5987615,-170.5987615
252.0054098,-4.854095709,-0.200168895,-168.9637918,-168.9637918
252.1529342,-4.859878357,-0.200407355,-170.0108147,-170.0108147
252.0021036,-4.880230508,-0.201246619,-170.4196338,-170.4196338
251.9750798,-4.884207726,-0.201410628,-168.9390175,-168.9390175
252.0816448,-4.871313744,-0.200878917,-168.7476683,-168.7476683
252.1388895,-4.895050691,-0.20185776,-170.9896892,-170.9896892
252.1133958,-4.901094293,-0.202106981,-170.2214191,-170.2214191
252.0293734,-4.915031002,-0.202681691,-170.4167209,-170.4167209
252.1544371,-4.935694261,-0.203533784,-171.2239504,-171.2239504
252.0678187,-4.947785105,-0.204032375,-169.7032037,-169.7032037
252.105663,-4.944386791,-0.203892239,-170.7895984,-170.7895984
252.0559326,-4.951056652,-0.204167285,-170.9105362,-170.9105362
252.1374413,-4.952709079,-0.204235426,-170.5995048,-170.5995048
252.1772529,-4.950746377,-0.20415449,-173.5241324,-173.5241324
252.0284443,-4.966212984,-0.204792288,-171.0613881,-171.0613881
252.1274678,-4.961357785,-0.204592074,-172.7147053,-172.7147053
252.1123301,-4.983787465,-0.205517009,-172.4343941,-172.4343941
252.2134851,-4.993227362,-0.205906283,-172.0182028,-172.0182028
252.1503111,-5.003446193,-0.206327678,-174.5264348,-174.5264348
252.1869804,-5.023339875,-0.207148036,-173.3666063,-173.3666063
252.1978828,-5.036857299,-0.207705456,-173.9391606,-173.9391606
252.1537812,-5.057819659,-0.208569883,-175.3362687,-175.3362687
252.1826631,-5.057225675,-0.208545389,-173.1872478,-173.1872478
252.2407001,-5.076704085,-0.209348622,-174.6345209,-174.6345209
252.2587615,-5.081489304,-0.209545951,-175.6923387,-175.6923387
252.2523949,-5.101090844,-0.210354262,-173.3498099,-173.3498099
252.3093663,-5.112695017,-0.210832784,-175.2824558,-175.2824558
252.4125433,-5.123337231,-0.211271638,-176.605528,-176.605528
252.3510087,-5.14915421,-0.212336256,-177.480423,-177.480423
252.3415818,-5.168562845,-0.213136612,-176.4422967,-176.4422967
252.3410626,-5.186889391,-0.213892346,-177.7666618,-177.7666618
252.3310618,-5.2160118,-0.21509327,-178.0742056,-178.0742056
252.413964,-5.233668226,-0.21582137,-178.0985043,-178.0985043
252.3539871,-5.248608097,-0.216437447,-178.4055991,-178.4055991
252.5996607,-5.270426209,-0.217337163,-179.8799413,-179.8799413
252.5228792,-5.287285038,-0.218032373,-179.2663357,-179.2663357
252.4047011,-5.308193801,-0.21889459,-178.710403,-178.710403
252.5331804,-5.316370252,-0.219231763,-179.9522389,-179.9522389
252.4704982,-5.329395494,-0.219768886,-180.7360453,-180.7360453
252.4048377,-5.362682194,-0.221141534,-180.9703646,-180.9703646
252.5725821,-5.372351012,-0.221540248,-182.6596322,-182.6596322
252.6393356,-5.389101096,-0.222230973,-180.4160271,-180.4160271
252.6495823,-5.403042957,-0.222805895,-181.8433477,-181.8433477
252.6795845,-5.41609138,-0.223343974,-184.4359611,-184.4359611
252.7918331,-5.425424136,-0.22372883,-182.8612726,-182.8612726
252.7052694,-5.447094911,-0.224622471,-183.0788164,-183.0788164
252.7654925,-5.458715102,-0.225101654,-182.5973409,-182.5973409
252.7990194,-5.468751669,-0.225515533,-183.8968254,-183.8968254
252.9419807,-5.485171674,-0.226192646,-184.3157793,-184.3157793
252.5562421,-5.503243734,-0.226937886,-184.2613925,-184.2613925
252.8624121,-5.515936945,-0.227461317,-183.9409804,-183.9409804
252.8341587,-5.544962913,-0.228658264,-184.0955904,-184.0955904
252.7953853,-5.56316314,-0.229408789,-186.1832546,-186.1832546
252.8921956,-5.5664,-0.229542268,-187.5922756,-187.5922756
252.7173195,-5.582021992,-0.230186474,-186.9175383,-186.9175383
252.8274641,-5.601477913,-0.23098878,-186.8402639,-186.8402639
252.9488118,-5.612180089,-0.231430107,-186.8743366,-186.8743366
252.9400951,-5.628752046,-0.232113486,-188.1782962,-188.1782962
252.869653,-5.616143091,-0.23159353,-187.3736749,-187.3736749
252.9629385,-5.627922261,-0.232079269,-187.1314641,-187.1314641
252.7438514,-5.629021692,-0.232124606,-185.9648313,-185.9648313
252.8619748,-5.64029424,-0.232589453,-186.5084118,-186.5084118
252.8883428,-5.645887634,-0.232820109,-187.1643482,-187.1643482
253.1453289,-5.648580283,-0.232931146,-188.1272193,-188.1272193
253.0080238,-5.655820661,-0.233229718,-187.5164898,-187.5164898
252.949932,-5.651676753,-0.233058835,-186.8321625,-186.8321625
253.1149715,-5.652960368,-0.233111768,-186.467929,-186.467929
253.0560055,-5.66331644,-0.233538822,-187.20455,-187.20455
253.0722906,-5.666782894,-0.233681769,-186.3327789,-186.3327789
253.2306902,-5.66686469,-0.233685142,-188.6295874,-188.6295874
253.0690116,-5.676519281,-0.234083269,-188.3432976,-188.3432976
253.4308688,-5.682822185,-0.234343183,-187.2916979,-187.2916979
253.074094,-5.705422791,-0.235275167,-188.3832093,-188.3832093
253.372941,-5.690718818,-0.234668817,-186.8373594,-186.8373594
253.0529724,-5.69259957,-0.234746374,-187.4856078,-187.4856078
253.1731178,-5.697986726,-0.234968525,-185.769914,-185.769914
253.0357853,-5.692751572,-0.234752642,-182.6022005,-182.6022005
253.0926474,-5.692170879,-0.234728696,-183.9895482,-183.9895482
253.1593735,-5.70426934,-0.235227602,-184.8882084,-184.8882084
253.247604,-5.692870289,-0.234757538,-183.732243,-183.732243
253.1355195,-5.698250373,-0.234979397,-183.6793815,-183.6793815
253.1485531,-5.701745655,-0.235123532,-185.071639,-185.071639
253.2630151,-5.70270351,-0.235163031,-184.3853374,-184.3853374
253.0547756,-5.687737314,-0.234545869,-184.3347587,-184.3347587
252.9588671,-5.704092653,-0.235220316,-183.2598307,-183.2598307
253.1206822,-5.692000159,-0.234721656,-185.7368981,-185.7368981
252.9383465,-5.698760691,-0.235000441,-183.1168967,-183.1168967
253.1105175,-5.700237236,-0.235061329,-183.587681,-183.587681
252.9732398,-5.696535402,-0.234908676,-182.5986059,-182.5986059
253.0478081,-5.698270427,-0.234980224,-183.152328,-183.152328
253.0637928,-5.698140055,-0.234974848,-183.3383546,-183.3383546
252.8223545,-5.691058943,-0.234682843,-185.030994,-185.030994
253.076772,-5.694767391,-0.234835769,-184.1235594,-184.1235594
252.9941429,-5.698939292,-0.235007806,-181.3912463,-181.3912463
252.9110768,-5.700830125,-0.235085778,-182.7258482,-182.7258482
252.9825299,-5.709394436,-0.235438946,-184.9546295,-184.9546295
252.9279632,-5.700357534,-0.23506629,-183.7911679,-183.7911679
253.0433542,-5.701478339,-0.235112509,-183.061407,-183.061407
252.9489484,-5.699892863,-0.235047128,-183.6532164,-183.6532164
253.0074499,-5.693171444,-0.234769956,-182.6666142,-182.6666142
252.961982,-5.692511047,-0.234742724,-181.2389957,-181.2389957
252.9793331,-5.703840087,-0.2352099,-183.1158388,-183.1158388
253.0111933,-5.698471023,-0.234988496,-181.518134,-181.518134
252.9391935,-5.709410655,-0.235439615,-181.9045653,-181.9045653
252.8641334,-5.704034098,-0.235217901,-181.2906132,-181.2906132
252.9579381,-5.700091728,-0.235055329,-181.9993846,-181.9993846
252.9251762,-5.69318471,-0.234770504,-180.6392034,-180.6392034
252.9384285,-5.695785774,-0.234877764,-180.9626931,-180.9626931
252.870664,-5.693520336,-0.234784344,-180.1732127,-180.1732127
252.8985895,-5.696513907,-0.23490779,-180.6147852,-180.6147852
252.8074627,-5.701070601,-0.235095695,-181.374608,-181.374608
252.9148748,-5.703960669,-0.235214873,-180.6288386,-180.6288386
252.8676584,-5.692050072,-0.234723714,-184.9207227,-184.9207227
252.9926401,-5.698470353,-0.234988468,-182.0576611,-182.0576611
252.8682322,-5.692818001,-0.234755381,-180.7242879,-180.7242879
252.7694544,-5.694902694,-0.234841348,-181.1752922,-181.1752922
252.808583,-5.700808779,-0.235084898,-180.58341,-180.58341
252.7410644,-5.690682288,-0.234667311,-180.8807024,-180.8807024
252.8128182,-5.699278163,-0.23502178,-180.9787014,-180.9787014
252.8802002,-5.700172338,-0.235058653,-179.0208871,-179.0208871
252.8002217,-5.690574326,-0.234662859,-179.6548626,-179.6548626
252.8295407,-5.696358319,-0.234901374,-179.9662108,-179.9662108
252.7806575,-5.700973377,-0.235091686,-179.1012749,-179.1012749
252.7316101,-5.692257778,-0.234732279,-177.8145071,-177.8145071
252.7503,-5.695585148,-0.234869491,-179.2077876,-179.2077876
252.7537429,-5.697449853,-0.234946386,-178.4611495,-178.4611495
252.7667767,-5.703167568,-0.235182168,-179.4100956,-179.4100956
252.7143138,-5.689632805,-0.234624033,-178.6389166,-178.6389166
252.832683,-5.707095776,-0.235344156,-180.8134801,-180.8134801
252.7212543,-5.696587257,-0.234910815,-179.7638541,-179.7638541
252.7823788,-5.699261938,-0.235021111,-178.6333157,-178.6333157
252.7402174,-5.694066227,-0.234806855,-179.1968931,-179.1968931
252.7172649,-5.680348414,-0.234241172,-178.8946459,-178.8946459
252.7019905,-5.680709762,-0.234256073,-178.5951492,-178.5951492
252.7678424,-5.690051059,-0.234641281,-179.349289,-179.349289
252.6823989,-5.682200355,-0.23431754,-177.8987589,-177.8987589
252.7172102,-5.691037736,-0.234681968,-178.8399778,-178.8399778
252.7283585,-5.677979392,-0.23414348,-179.4043808,-179.4043808
252.7808214,-5.682127568,-0.234314539,-179.0762624,-179.0762624
252.5890861,-5.681471393,-0.23428748,-178.2913265,-178.2913265
252.703712,-5.680188343,-0.234234571,-178.1164738,-178.1164738
252.6751306,-5.674367763,-0.233994547,-178.8922166,-178.8922166
252.6010815,-5.670811918,-0.233847914,-178.8769394,-178.8769394
252.6326958,-5.662726673,-0.233514502,-179.2269882,-179.2269882
252.6290344,-5.65401124,-0.233155103,-180.4363921,-180.4363921
252.6797485,-5.658256697,-0.233330173,-178.4887249,-178.4887249
252.6767154,-5.654922638,-0.233192686,-177.368771,-177.368771
252.4480649,-5.658529064,-0.233341405,-179.2613655,-179.2613655
252.54452,-5.659451982,-0.233379463,-177.7848763,-177.7848763
252.639363,-5.655702341,-0.233224839,-178.8230011,-178.8230011
252.5252017,-5.659822204,-0.23339473,-178.2370401,-178.2370401
252.6226405,-5.651394248,-0.233047185,-177.0323101,-177.0323101
252.5587834,-5.655822796,-0.233229806,-178.0821542,-178.0821542
252.5078507,-5.660933786,-0.233440568,-178.8566884,-178.8566884
252.5241634,-5.657599547,-0.233303074,-178.3248164,-178.3248164
252.569877,-5.655230403,-0.233205377,-177.9690115,-177.9690115
252.5219501,-5.652758987,-0.233103463,-177.5278656,-177.5278656
252.6006716,-5.658516693,-0.233340895,-178.4651473,-178.4651473
252.4946803,-5.6634665,-0.23354501,-178.3539163,-178.3539163
252.5075774,-5.651623087,-0.233056622,-177.4637809,-177.4637809
252.426506,-5.655956001,-0.233235299,-178.2485497,-178.2485497
252.4123792,-5.65600085,-0.233237148,-177.9775705,-177.9775705
252.4450865,-5.66246888,-0.233503871,-178.8880076,-178.8880076
252.4459063,-5.666826905,-0.233683584,-177.763043,-177.763043
252.4187459,-5.648577937,-0.232931049,-177.5846997,-177.5846997
252.4043459,-5.65345537,-0.23313218,-177.4747866,-177.4747866
252.4930681,-5.657883616,-0.233314788,-178.4334567,-178.4334567
252.4925217,-5.661206367,-0.233451809,-178.3079651,-178.3079651
252.47722,-5.652941177,-0.233110976,-178.3535945,-178.3535945
252.432572,-5.660858528,-0.233437465,-177.877366,-177.877366
